Date,Close,High,Low,Open,Volume,Ticker
1985-04-01,0.400431364774704,0.450485285371542,0.400431364774704,0.0,54720,GOLD
1985-04-02,0.400431364774704,0.400431364774704,0.400431364774704,0.0,76000,GOLD
1985-04-03,0.400431364774704,0.400431364774704,0.400431364774704,0.0,13280,GOLD
1985-04-04,0.400431364774704,0.400431364774704,0.400431364774704,0.0,76000,GOLD
1985-04-08,0.400431364774704,0.400431364774704,0.400431364774704,0.400431364774704,0,GOLD
1985-04-09,0.3503776490688324,0.40043159893580843,0.3503776490688324,0.0,19040,GOLD
1985-04-10,0.3503776490688324,0.40043159893580843,0.3503776490688324,0.0,13440,GOLD
1985-04-11,0.3503776490688324,0.40043159893580843,0.3503776490688324,0.0,30880,GOLD
1985-04-12,0.3503776490688324,0.40043159893580843,0.3503776490688324,0.0,28160,GOLD
1985-04-15,0.3503776490688324,0.40043159893580843,0.3503776490688324,0.0,41760,GOLD
1985-04-16,0.400431364774704,0.400431364774704,0.400431364774704,0.0,16640,GOLD
1985-04-17,0.400431364774704,0.400431364774704,0.400431364774704,0.0,41600,GOLD
1985-04-18,0.400431364774704,0.400431364774704,0.350377444177866,0.0,3200,GOLD
1985-04-19,0.4504854083061218,0.4504854083061218,0.40043147404988605,0.0,7680,GOLD
1985-04-22,0.400431364774704,0.400431364774704,0.400431364774704,0.0,51360,GOLD
1985-04-23,0.400431364774704,0.400431364774704,0.400431364774704,0.0,37440,GOLD
1985-04-24,0.400431364774704,0.400431364774704,0.350377444177866,0.0,24160,GOLD
1985-04-25,0.400431364774704,0.400431364774704,0.350377444177866,0.0,73920,GOLD
1985-04-26,0.3503776490688324,0.40043159893580843,0.3503776490688324,0.0,9600,GOLD
1985-04-29,0.400431364774704,0.400431364774704,0.350377444177866,0.0,420160,GOLD
1985-04-30,0.400431364774704,0.400431364774704,0.400431364774704,0.0,28320,GOLD
1985-05-01,0.400431364774704,0.400431364774704,0.400431364774704,0.0,12640,GOLD
1985-05-02,0.400431364774704,0.400431364774704,0.350377444177866,0.0,12160,GOLD
1985-05-03,0.400431364774704,0.400431364774704,0.400431364774704,0.0,39040,GOLD
1985-05-06,0.3503776490688324,0.40043159893580843,0.3503776490688324,0.0,79360,GOLD
1985-05-07,0.400431364774704,0.400431364774704,0.350377444177866,0.0,13120,GOLD
1985-05-08,0.3503776490688324,0.40043159893580843,0.3503776490688324,0.0,18080,GOLD
1985-05-09,0.400431364774704,0.400431364774704,0.350377444177866,0.0,102400,GOLD
1985-05-10,0.400431364774704,0.400431364774704,0.350377444177866,0.0,69920,GOLD
1985-05-13,0.400431364774704,0.400431364774704,0.350377444177866,0.0,19680,GOLD
1985-05-14,0.400431364774704,0.400431364774704,0.400431364774704,0.0,294240,GOLD
1985-05-15,0.400431364774704,0.400431364774704,0.400431364774704,0.0,22240,GOLD
1985-05-16,0.400431364774704,0.400431364774704,0.400431364774704,0.0,36960,GOLD
1985-05-17,0.400431364774704,0.400431364774704,0.400431364774704,0.0,51840,GOLD
1985-05-20,0.400431364774704,0.450485285371542,0.400431364774704,0.0,58240,GOLD
1985-05-21,0.400431364774704,0.450485285371542,0.400431364774704,0.0,136320,GOLD
1985-05-22,0.400431364774704,0.450485285371542,0.400431364774704,0.0,20320,GOLD
1985-05-23,0.400431364774704,0.400431364774704,0.400431364774704,0.0,20800,GOLD
1985-05-24,0.400431364774704,0.400431364774704,0.400431364774704,0.0,81600,GOLD
1985-05-28,0.400431364774704,0.400431364774704,0.400431364774704,0.0,16480,GOLD
1985-05-29,0.400431364774704,0.400431364774704,0.400431364774704,0.0,5920,GOLD
1985-05-30,0.400431364774704,0.400431364774704,0.400431364774704,0.0,2080,GOLD
1985-05-31,0.400431364774704,0.400431364774704,0.400431364774704,0.0,192800,GOLD
1985-06-03,0.400431364774704,0.400431364774704,0.400431364774704,0.0,34400,GOLD
1985-06-04,0.400431364774704,0.400431364774704,0.400431364774704,0.0,54720,GOLD
1985-06-05,0.400431364774704,0.400431364774704,0.400431364774704,0.0,11200,GOLD
1985-06-06,0.400431364774704,0.400431364774704,0.400431364774704,0.0,16480,GOLD
1985-06-07,0.400431364774704,0.400431364774704,0.400431364774704,0.0,44960,GOLD
1985-06-10,0.400431364774704,0.400431364774704,0.400431364774704,0.0,33600,GOLD
1985-06-11,0.400431364774704,0.400431364774704,0.400431364774704,0.0,137120,GOLD
1985-06-12,0.400431364774704,0.400431364774704,0.350377444177866,0.0,73280,GOLD
1985-06-13,0.400431364774704,0.400431364774704,0.350377444177866,0.0,45760,GOLD
1985-06-14,0.400431364774704,0.400431364774704,0.350377444177866,0.0,66080,GOLD
1985-06-17,0.400431364774704,0.400431364774704,0.400431364774704,0.0,95360,GOLD
1985-06-18,0.400431364774704,0.450485285371542,0.400431364774704,0.0,38880,GOLD
1985-06-19,0.400431364774704,0.400431364774704,0.400431364774704,0.0,30720,GOLD
1985-06-20,0.400431364774704,0.400431364774704,0.350377444177866,0.0,50560,GOLD
1985-06-21,0.3503776490688324,0.40043159893580843,0.3503776490688324,0.0,52960,GOLD
1985-06-24,0.3503776490688324,0.40043159893580843,0.3503776490688324,0.0,9760,GOLD
1985-06-25,0.3503776490688324,0.40043159893580843,0.3503776490688324,0.0,5440,GOLD
1985-06-26,0.400431364774704,0.400431364774704,0.350377444177866,0.0,18560,GOLD
1985-06-27,0.400431364774704,0.400431364774704,0.350377444177866,0.0,37120,GOLD
1985-06-28,0.400431364774704,0.400431364774704,0.350377444177866,0.0,76160,GOLD
1985-07-01,0.3503776490688324,0.40043159893580843,0.3503776490688324,0.0,24160,GOLD
1985-07-02,0.400431364774704,0.400431364774704,0.350377444177866,0.0,19360,GOLD
1985-07-03,0.400431364774704,0.400431364774704,0.350377444177866,0.0,21120,GOLD
1985-07-05,0.400431364774704,0.400431364774704,0.350377444177866,0.0,11040,GOLD
1985-07-08,0.400431364774704,0.400431364774704,0.350377444177866,0.0,21600,GOLD
1985-07-09,0.400431364774704,0.400431364774704,0.400431364774704,0.0,87040,GOLD
1985-07-10,0.4504854083061218,0.4504854083061218,0.40043147404988605,0.0,41760,GOLD
1985-07-11,0.400431364774704,0.450485285371542,0.400431364774704,0.0,81280,GOLD
1985-07-12,0.4504854083061218,0.4504854083061218,0.40043147404988605,0.0,39520,GOLD
1985-07-15,0.4504854083061218,0.4504854083061218,0.40043147404988605,0.0,66560,GOLD
1985-07-16,0.4504854083061218,0.4504854083061218,0.4504854083061218,0.0,51200,GOLD
1985-07-17,0.4504854083061218,0.5005393425623575,0.4504854083061218,0.0,204160,GOLD
1985-07-18,0.4504854083061218,0.5005393425623575,0.4504854083061218,0.0,32960,GOLD
1985-07-19,0.5005393028259277,0.5005393028259277,0.4504853725433349,0.0,78880,GOLD
1985-07-22,0.5005393028259277,0.5005393028259277,0.4504853725433349,0.0,63360,GOLD
1985-07-23,0.4504854083061218,0.5005393425623575,0.4504854083061218,0.0,34560,GOLD
1985-07-24,0.4504854083061218,0.5005393425623575,0.4504854083061218,0.0,11840,GOLD
1985-07-25,0.4504854083061218,0.4504854083061218,0.4504854083061218,0.0,25760,GOLD
1985-07-26,0.4504854083061218,0.4504854083061218,0.4504854083061218,0.0,36800,GOLD
1985-07-29,0.4504854083061218,0.4504854083061218,0.4504854083061218,0.0,69440,GOLD
1985-07-30,0.4504854083061218,0.4504854083061218,0.4504854083061218,0.0,31360,GOLD
1985-07-31,0.5005393028259277,0.5005393028259277,0.4504853725433349,0.0,32480,GOLD
1985-08-01,0.5505933165550232,0.5505933165550232,0.5005393786863847,0.0,275040,GOLD
1985-08-02,0.5005393028259277,0.5005393028259277,0.5005393028259277,0.0,76800,GOLD
1985-08-05,0.5005393028259277,0.5005393028259277,0.5005393028259277,0.0,29440,GOLD
1985-08-06,0.5005393028259277,0.5005393028259277,0.5005393028259277,0.0,49600,GOLD
1985-08-07,0.5005393028259277,0.5005393028259277,0.4504853725433349,0.0,127680,GOLD
1985-08-08,0.5005393028259277,0.5005393028259277,0.4504853725433349,0.0,43840,GOLD
1985-08-09,0.5005393028259277,0.5005393028259277,0.4504853725433349,0.0,21760,GOLD
1985-08-12,0.5005393028259277,0.5005393028259277,0.5005393028259277,0.0,100160,GOLD
1985-08-13,0.5005393028259277,0.5005393028259277,0.5005393028259277,0.0,37920,GOLD
1985-08-14,0.5005393028259277,0.5005393028259277,0.5005393028259277,0.0,30400,GOLD
1985-08-15,0.5505933165550232,0.5505933165550232,0.5005393786863847,0.0,364640,GOLD
1985-08-16,0.6006472706794739,0.6507012099027634,0.5505933314561844,0.0,358560,GOLD
1985-08-19,0.6006472706794739,0.6006472706794739,0.5505933314561844,0.0,271360,GOLD
1985-08-20,0.5505933165550232,0.6006472544236616,0.5505933165550232,0.0,240000,GOLD
1985-08-21,0.5505933165550232,0.5505933165550232,0.5505933165550232,0.0,124640,GOLD
1985-08-22,0.5505933165550232,0.5505933165550232,0.5505933165550232,0.0,90880,GOLD
1985-08-23,0.5505933165550232,0.5505933165550232,0.5505933165550232,0.0,34240,GOLD
1985-08-26,0.5505933165550232,0.5505933165550232,0.5505933165550232,0.0,33120,GOLD
1985-08-27,0.5505933165550232,0.5505933165550232,0.5505933165550232,0.0,70400,GOLD
1985-08-28,0.5505933165550232,0.6006472544236616,0.5505933165550232,0.0,42080,GOLD
1985-08-29,0.5505933165550232,0.5505933165550232,0.5505933165550232,0.0,285600,GOLD
1985-08-30,0.5505933165550232,0.5505933165550232,0.5505933165550232,0.0,81600,GOLD
1985-09-03,0.5505933165550232,0.5505933165550232,0.5005393786863847,0.0,77760,GOLD
1985-09-04,0.5505933165550232,0.5505933165550232,0.5005393786863847,0.0,2560,GOLD
1985-09-05,0.5005393028259277,0.5505932331085205,0.5005393028259277,0.0,32160,GOLD
1985-09-06,0.5005393028259277,0.5005393028259277,0.5005393028259277,0.0,151680,GOLD
1985-09-09,0.5005393028259277,0.5005393028259277,0.5005393028259277,0.0,22880,GOLD
1985-09-10,0.5005393028259277,0.5505932331085205,0.5005393028259277,0.0,135840,GOLD
1985-09-11,0.5005393028259277,0.5505932331085205,0.5005393028259277,0.0,54720,GOLD
1985-09-12,0.5005393028259277,0.5505932331085205,0.5005393028259277,0.0,81280,GOLD
1985-09-13,0.5005393028259277,0.5005393028259277,0.5005393028259277,0.0,279840,GOLD
1985-09-16,0.5005393028259277,0.5505932331085205,0.5005393028259277,0.0,148160,GOLD
1985-09-17,0.5005393028259277,0.5505932331085205,0.5005393028259277,0.0,201120,GOLD
1985-09-18,0.5005393028259277,0.5005393028259277,0.5005393028259277,0.0,364320,GOLD
1985-09-19,0.5005393028259277,0.5505932331085205,0.5005393028259277,0.0,124480,GOLD
1985-09-20,0.5505933165550232,0.5505933165550232,0.5005393786863847,0.0,66880,GOLD
1985-09-23,0.5505933165550232,0.6006472544236616,0.5505933165550232,0.0,178240,GOLD
1985-09-24,0.5505933165550232,0.6006472544236616,0.5005393786863847,0.0,148640,GOLD
1985-09-25,0.5505933165550232,0.6006472544236616,0.5505933165550232,0.0,177120,GOLD
1985-09-26,0.6006472706794739,0.6006472706794739,0.5505933314561844,0.0,521280,GOLD
1985-09-30,0.6006472706794739,0.6006472706794739,0.5505933314561844,0.0,904960,GOLD
1985-10-01,0.6006472706794739,0.6006472706794739,0.5505933314561844,0.0,236160,GOLD
1985-10-02,0.5505933165550232,0.6006472544236616,0.5505933165550232,0.0,86720,GOLD
1985-10-03,0.6006472706794739,0.6006472706794739,0.5505933314561844,0.0,312160,GOLD
1985-10-04,0.6006472706794739,0.6006472706794739,0.5505933314561844,0.0,49440,GOLD
1985-10-07,0.6006472706794739,0.6006472706794739,0.5505933314561844,0.0,872800,GOLD
1985-10-08,0.6006472706794739,0.6006472706794739,0.5505933314561844,0.0,160320,GOLD
1985-10-09,0.5505933165550232,0.6006472544236616,0.5505933165550232,0.0,83200,GOLD
1985-10-10,0.5505933165550232,0.5505933165550232,0.5505933165550232,0.0,129600,GOLD
1985-10-11,0.5505933165550232,0.5505933165550232,0.5505933165550232,0.0,60640,GOLD
1985-10-14,0.5505933165550232,0.5505933165550232,0.5505933165550232,0.0,17440,GOLD
1985-10-15,0.5505933165550232,0.6006472544236616,0.5505933165550232,0.0,94560,GOLD
1985-10-16,0.5505933165550232,0.5505933165550232,0.5505933165550232,0.0,243200,GOLD
1985-10-17,0.5505933165550232,0.6006472544236616,0.5505933165550232,0.0,192320,GOLD
1985-10-18,0.5505933165550232,0.5505933165550232,0.5505933165550232,0.0,363040,GOLD
1985-10-21,0.5505933165550232,0.5505933165550232,0.5505933165550232,0.0,82880,GOLD
1985-10-22,0.5505933165550232,0.5505933165550232,0.5005393786863847,0.0,129120,GOLD
1985-10-23,0.5505933165550232,0.5505933165550232,0.5505933165550232,0.0,202080,GOLD
1985-10-24,0.5005393028259277,0.5505932331085205,0.5005393028259277,0.0,216320,GOLD
1985-10-25,0.5005393028259277,0.5005393028259277,0.5005393028259277,0.0,154720,GOLD
1985-10-28,0.5005393028259277,0.5005393028259277,0.5005393028259277,0.0,93600,GOLD
1985-10-29,0.5005393028259277,0.5005393028259277,0.5005393028259277,0.0,254720,GOLD
1985-10-30,0.5005393028259277,0.5005393028259277,0.5005393028259277,0.0,74720,GOLD
1985-10-31,0.5005393028259277,0.5005393028259277,0.5005393028259277,0.0,156800,GOLD
1985-11-01,0.5005393028259277,0.5005393028259277,0.4504853725433349,0.0,64480,GOLD
1985-11-04,0.5005393028259277,0.5505932331085205,0.5005393028259277,0.0,133920,GOLD
1985-11-05,0.5505933165550232,0.5505933165550232,0.5005393786863847,0.0,87840,GOLD
1985-11-06,0.5505933165550232,0.5505933165550232,0.5005393786863847,0.0,80640,GOLD
1985-11-07,0.5505933165550232,0.5505933165550232,0.5005393786863847,0.0,26080,GOLD
1985-11-08,0.5005393028259277,0.5005393028259277,0.5005393028259277,0.0,262400,GOLD
1985-11-11,0.5505933165550232,0.5505933165550232,0.5005393786863847,0.0,322400,GOLD
1985-11-12,0.5005393028259277,0.5505932331085205,0.5005393028259277,0.0,662400,GOLD
1985-11-13,0.5005393028259277,0.5505932331085205,0.5005393028259277,0.0,315680,GOLD
1985-11-14,0.5005393028259277,0.5505932331085205,0.5005393028259277,0.0,48320,GOLD
1985-11-15,0.5005393028259277,0.5005393028259277,0.5005393028259277,0.0,64000,GOLD
1985-11-18,0.5005393028259277,0.5005393028259277,0.5005393028259277,0.0,93280,GOLD
1985-11-19,0.5005393028259277,0.5005393028259277,0.5005393028259277,0.0,121920,GOLD
1985-11-20,0.5005393028259277,0.5005393028259277,0.5005393028259277,0.0,68800,GOLD
1985-11-21,0.5005393028259277,0.5005393028259277,0.5005393028259277,0.0,32800,GOLD
1985-11-22,0.5005393028259277,0.5005393028259277,0.5005393028259277,0.0,102880,GOLD
1985-11-25,0.5005393028259277,0.5005393028259277,0.5005393028259277,0.0,215520,GOLD
1985-11-26,0.5005393028259277,0.5005393028259277,0.5005393028259277,0.0,119840,GOLD
1985-11-27,0.5005393028259277,0.5005393028259277,0.5005393028259277,0.0,57120,GOLD
1985-11-29,0.5005393028259277,0.5005393028259277,0.5005393028259277,0.0,50240,GOLD
1985-12-02,0.5005393028259277,0.5005393028259277,0.5005393028259277,0.0,25920,GOLD
1985-12-03,0.5005393028259277,0.5005393028259277,0.4504853725433349,0.0,140960,GOLD
1985-12-04,0.5005393028259277,0.5005393028259277,0.4504853725433349,0.0,83680,GOLD
1985-12-05,0.5005393028259277,0.5005393028259277,0.4504853725433349,0.0,152640,GOLD
1985-12-06,0.5005393028259277,0.5005393028259277,0.4504853725433349,0.0,119200,GOLD
1985-12-09,0.4504854083061218,0.5005393425623575,0.4504854083061218,0.0,84160,GOLD
1985-12-10,0.5005393028259277,0.5005393028259277,0.4504853725433349,0.0,69920,GOLD
1985-12-11,0.4504854083061218,0.4504854083061218,0.4504854083061218,0.0,62880,GOLD
1985-12-12,0.4504854083061218,0.4504854083061218,0.40043147404988605,0.4504854083061218,97600,GOLD
1985-12-13,0.46049603819847107,0.47050682163756824,0.46049603819847107,0.46049603819847107,144000,GOLD
1985-12-16,0.48051774501800537,0.48051774501800537,0.45048538595438004,0.4604961723089218,262400,GOLD
1985-12-17,0.48051774501800537,0.48051774501800537,0.4604961723089218,0.48051774501800537,44000,GOLD
1985-12-18,0.48051774501800537,0.48051774501800537,0.4705069586634636,0.48051774501800537,176000,GOLD
1985-12-19,0.5005393028259277,0.5005393028259277,0.4805177307128906,0.4805177307128906,66400,GOLD
1985-12-20,0.5005393028259277,0.5005393028259277,0.5005393028259277,0.5005393028259277,112800,GOLD
1985-12-23,0.530571699142456,0.530571699142456,0.5005393388136378,0.5005393388136378,323200,GOLD
1985-12-24,0.540582537651062,0.540582537651062,0.5305717499167831,0.5305717499167831,120800,GOLD
1985-12-26,0.540582537651062,0.540582537651062,0.5305717499167831,0.540582537651062,16800,GOLD
1985-12-27,0.540582537651062,0.540582537651062,0.5305717499167831,0.540582537651062,29600,GOLD
1985-12-30,0.540582537651062,0.540582537651062,0.5305717499167831,0.540582537651062,32800,GOLD
1985-12-31,0.540582537651062,0.540582537651062,0.5305717499167831,0.540582537651062,24000,GOLD
1986-01-02,0.530571699142456,0.530571699142456,0.530571699142456,0.530571699142456,32800,GOLD
1986-01-03,0.530571699142456,0.530571699142456,0.5205609123661833,0.530571699142456,24000,GOLD
1986-01-06,0.530571699142456,0.530571699142456,0.5005393388136378,0.530571699142456,23200,GOLD
1986-01-07,0.530571699142456,0.530571699142456,0.5005393388136378,0.530571699142456,28000,GOLD
1986-01-08,0.530571699142456,0.530571699142456,0.530571699142456,0.530571699142456,252000,GOLD
1986-01-09,0.540582537651062,0.5505933253853409,0.5305717499167831,0.5305717499167831,634400,GOLD
1986-01-10,0.540582537651062,0.5505933253853409,0.5305717499167831,0.540582537651062,187200,GOLD
1986-01-13,0.530571699142456,0.5405824859187288,0.530571699142456,0.5405824859187288,88800,GOLD
1986-01-14,0.540582537651062,0.540582537651062,0.5205609621825041,0.5305717499167831,884800,GOLD
1986-01-15,0.5505933165550232,0.5606041041287508,0.5405825289812954,0.5405825289812954,279200,GOLD
1986-01-16,0.5806260108947754,0.6006475974773539,0.5606044243121969,0.5606044243121969,1183200,GOLD
1986-01-17,0.5806260108947754,0.5806260108947754,0.5606044243121969,0.5806260108947754,460000,GOLD
1986-01-20,0.5706148147583008,0.5806256009821307,0.560604028534471,0.5806256009821307,2184800,GOLD
1986-01-21,0.5706148147583008,0.5706148147583008,0.560604028534471,0.5706148147583008,350400,GOLD
1986-01-22,0.5706148147583008,0.5706148147583008,0.560604028534471,0.5706148147583008,576000,GOLD
1986-01-23,0.5606038570404053,0.5606038570404053,0.5606038570404053,0.5606038570404053,82400,GOLD
1986-01-24,0.5706148147583008,0.5806256009821307,0.560604028534471,0.560604028534471,1556000,GOLD
1986-01-27,0.5806260108947754,0.6006475974773539,0.5706152176034862,0.5706152176034862,1123200,GOLD
1986-01-28,0.5706148147583008,0.5706148147583008,0.560604028534471,0.5706148147583008,20000,GOLD
1986-01-29,0.6006472706794739,0.6006472706794739,0.5606041193008423,0.5706149071455001,255200,GOLD
1986-01-30,0.6106578707695007,0.6106578707695007,0.5806255164693613,0.6006470860027876,421600,GOLD
1986-01-31,0.5806260108947754,0.6006475974773539,0.5706152176034862,0.6006475974773539,166400,GOLD
1986-02-03,0.5706148147583008,0.5806256009821307,0.560604028534471,0.5806256009821307,92800,GOLD
1986-02-04,0.530571699142456,0.5606040594712742,0.5005393388136378,0.5606040594712742,310400,GOLD
1986-02-05,0.5606038570404053,0.5606038570404053,0.5305715075560978,0.5305715075560978,475200,GOLD
1986-02-06,0.5606038570404053,0.5606038570404053,0.5405822907175336,0.5606038570404053,4000,GOLD
1986-02-07,0.5606038570404053,0.5606038570404053,0.5405822907175336,0.5606038570404053,140800,GOLD
1986-02-10,0.5606038570404053,0.5606038570404053,0.5505930738789694,0.5606038570404053,223200,GOLD
1986-02-11,0.5606038570404053,0.5606038570404053,0.5505930738789694,0.5606038570404053,96800,GOLD
1986-02-13,0.5606040954589844,0.5606040954589844,0.5606040954589844,0.5606040954589844,37600,GOLD
1986-02-14,0.5606040954589844,0.5606040954589844,0.550593308040074,0.5606040954589844,108800,GOLD
1986-02-18,0.5606040954589844,0.5606040954589844,0.550593308040074,0.5606040954589844,196800,GOLD
1986-02-19,0.5606040954589844,0.5606040954589844,0.5606040954589844,0.5606040954589844,572000,GOLD
1986-02-20,0.5606040954589844,0.5606040954589844,0.5606040954589844,0.5606040954589844,125600,GOLD
1986-02-21,0.5606040954589844,0.5606040954589844,0.5405825206211635,0.5606040954589844,66400,GOLD
1986-02-24,0.5606040954589844,0.5606040954589844,0.5405825206211635,0.5606040954589844,143200,GOLD
1986-02-25,0.5606040954589844,0.5606040954589844,0.5606040954589844,0.5606040954589844,73600,GOLD
1986-02-26,0.5505931973457336,0.5606039827520197,0.5405824119394476,0.5606039827520197,132000,GOLD
1986-02-27,0.5405822396278381,0.5405822396278381,0.5305714574125078,0.5405822396278381,68000,GOLD
1986-02-28,0.5305720567703247,0.5405828502942931,0.5305720567703247,0.5405828502942931,40800,GOLD
1986-03-03,0.5205613374710083,0.5405829273737394,0.5205613374710083,0.5305721324223738,100800,GOLD
1986-03-04,0.5305720567703247,0.5305720567703247,0.5205612632463563,0.5205612632463563,95200,GOLD
1986-03-05,0.5205613374710083,0.5405829273737394,0.5205613374710083,0.5305721324223738,127200,GOLD
1986-03-06,0.5405822396278381,0.5405822396278381,0.5205606751971775,0.5205606751971775,249600,GOLD
1986-03-07,0.5405822396278381,0.5405822396278381,0.5305714574125078,0.5405822396278381,52000,GOLD
1986-03-10,0.5405822396278381,0.5405822396278381,0.5205606751971775,0.5405822396278381,272000,GOLD
1986-03-11,0.5405822396278381,0.5505930218431685,0.5305714574125078,0.5405822396278381,408800,GOLD
1986-03-12,0.5606040954589844,0.5606040954589844,0.5405825206211635,0.5405825206211635,318400,GOLD
1986-03-13,0.5505931973457336,0.5505931973457336,0.5405824119394476,0.5505931973457336,105600,GOLD
1986-03-14,0.5606040954589844,0.5606040954589844,0.5405825206211635,0.550593308040074,856800,GOLD
1986-03-17,0.5505931973457336,0.5606039827520197,0.5505931973457336,0.5606039827520197,551200,GOLD
1986-03-18,0.5606040954589844,0.5606040954589844,0.550593308040074,0.550593308040074,1856000,GOLD
1986-03-19,0.5606040954589844,0.5606040954589844,0.5606040954589844,0.5606040954589844,169600,GOLD
1986-03-20,0.5606040954589844,0.5606040954589844,0.550593308040074,0.5606040954589844,448800,GOLD
1986-03-21,0.5606040954589844,0.5606040954589844,0.550593308040074,0.5606040954589844,483200,GOLD
1986-03-24,0.5606040954589844,0.5606040954589844,0.550593308040074,0.5606040954589844,253600,GOLD
1986-03-25,0.5806255340576172,0.600647104197535,0.5606039639176993,0.5606039639176993,2976000,GOLD
1986-03-26,0.5806255340576172,0.5806255340576172,0.5706147489876583,0.5806255340576172,346400,GOLD
1986-03-27,0.5806255340576172,0.600647104197535,0.5806255340576172,0.5806255340576172,532800,GOLD
1986-03-31,0.5706146955490112,0.6006470479463276,0.5606039114165725,0.5806254796814501,416800,GOLD
1986-04-01,0.5606040954589844,0.5706148828778949,0.5606040954589844,0.5706148828778949,387200,GOLD
1986-04-02,0.5606040954589844,0.5606040954589844,0.550593308040074,0.5606040954589844,524000,GOLD
1986-04-03,0.5706146955490112,0.5706146955490112,0.5606039114165725,0.5606039114165725,608800,GOLD
1986-04-04,0.5806255340576172,0.5806255340576172,0.5606039639176993,0.5706147489876583,820000,GOLD
1986-04-07,0.5806255340576172,0.6206686743374529,0.5706147489876583,0.5806255340576172,696000,GOLD
1986-04-08,0.6106580495834351,0.6106580495834351,0.5806256864891677,0.5806256864891677,708800,GOLD
1986-04-09,0.6206689476966858,0.6206689476966858,0.6006473687387283,0.610658158217707,348000,GOLD
1986-04-10,0.6607120037078857,0.6607120037078857,0.6106580640330459,0.6206688519680139,1000800,GOLD
1986-04-11,0.6807334423065186,0.7007550141390633,0.660711870473974,0.660711870473974,1335200,GOLD
1986-04-14,0.6807334423065186,0.6907442282227909,0.660711870473974,0.6807334423065186,739200,GOLD
1986-04-15,0.7207767963409424,0.730787585179011,0.6807336409886677,0.6807336409886677,1212800,GOLD
1986-04-16,0.7207767963409424,0.7207767963409424,0.7107660075028737,0.7207767963409424,513600,GOLD
1986-04-17,0.6907444000244141,0.7207767652428668,0.6907444000244141,0.7207767652428668,476000,GOLD
1986-04-18,0.6907444000244141,0.7107659768367159,0.6907444000244141,0.6907444000244141,307200,GOLD
1986-04-21,0.6607120037078857,0.7007551554477576,0.6607120037078857,0.6907443675127897,336000,GOLD
1986-04-22,0.7007552981376648,0.7007552981376648,0.6807337181908744,0.6807337181908744,376800,GOLD
1986-04-23,0.7207767963409424,0.7207767963409424,0.7007552186648051,0.7007552186648051,882400,GOLD
