Date,Close,High,Low,Open,Volume,retorno_simple,retorno_log,SMA_20,SMA_50,RSI_14,MACD,MACD_signal,Pred
1999-06-29,0.0335521474480629,0.0340289864395176,0.0331936009830513,0.0336713589039739,92688000,0.0108019483438179,0.0107440240565758,0.0329010717570781,0.0336388916522263,45.88490649758592,-0.00026854924604,-0.0004145429137707,0.2678170020354979
1999-06-30,0.0365369841456413,0.0365369841456413,0.0339097784569594,0.0346259558748187,269232000,0.0889611224497264,0.0852241430837354,0.0331518258899449,0.0336580020934342,57.79908206360557,4.072873777938302e-05,-0.0003234885834606,0.2708495424100999
1999-07-01,0.0346259623765945,0.0365369910062542,0.0327158492604814,0.0365369910062542,88992000,-0.0523037632616093,-0.0537212534557411,0.0332652593031525,0.0336269526183604,52.93933065087578,0.0001301302222976,-0.000232764822309,0.2626131688535215
1999-07-02,0.0371339544653892,0.0371339544653892,0.0343875372509319,0.0351037146869571,224880000,0.0724309713479611,0.0699280073691647,0.0334921257570385,0.0336771124601363,65.11316922184083,0.0003987588999033,-0.0001064600778665,0.2564165341371377
1999-07-06,0.0372531525790691,0.0374915754337927,0.0367753981886556,0.0374915754337927,198096000,0.0032099493683335,0.0032048084792512,0.0337070250883698,0.0337630721926688,65.38102801340999,0.00061418738402,3.766941451077105e-05,0.2505220747855122
1999-07-07,0.0365369841456413,0.0374915844757252,0.0365369841456413,0.0374915844757252,63120000,-0.0192243711967128,-0.0194115623926748,0.0338443461805581,0.033868142068386,60.15601239169968,0.0007188408525672,0.000173903702122,0.2557861078273128
1999-07-08,0.0373723730444908,0.0379693390066351,0.0355814717419631,0.0367754070823464,186048000,0.0228641996153686,0.022606730958747,0.0339935882017016,0.0339230702817439,66.13674936569585,0.0008592831021626,0.0003109795821301,0.2553953967712749
1999-07-09,0.0405369363725185,0.0408349598320946,0.0372531544931289,0.0372531544931289,211728000,0.0846765423287509,0.0812818248771629,0.0342950977385043,0.0340460583567618,76.99726479057514,0.00121196760192,0.0004911771860881,0.2599807848121094
1999-07-12,0.042387455701828,0.0441783571256172,0.041312728328772,0.0429844217043927,401040000,0.0456502018875812,0.0446388946921256,0.034724942408502,0.034206056818366,77.234834362974,0.0016220955456416,0.0007173608579988,0.2560099461949923
1999-07-13,0.0425066500902175,0.0431036193170374,0.0405965378159914,0.0428651964651292,138864000,0.002812020358758,0.0028080740258902,0.035226404108107,0.0343588840216397,80.13840150640733,0.0019344438226096,0.0009607774509209,0.2578652448663668
1999-07-14,0.0408349595963954,0.0434621681873831,0.0405965401468919,0.0425066525307895,137952000,-0.0393277402541495,-0.0401219690266896,0.0356442812830209,0.0344735087454318,71.99617981491406,0.0020237619623496,0.0011733743532067,0.262506937049601
1999-07-15,0.0410742983222007,0.0425066528899026,0.0410742983222007,0.0411935097560067,137040000,0.0058611231202594,0.0058440135597527,0.036026395112276,0.0346311228722333,75.3419464821783,0.0020897702954028,0.0013566535416459,0.2572500339057283
1999-07-16,0.0419096909463405,0.0422682373782885,0.0410743021508155,0.0417904795014227,103872000,0.020338573226174,0.0201345067535644,0.0364980088546871,0.0347911211848258,75.83759623057357,0.0021843121868099,0.0015221852706787,0.2607397514209177
