Date,Close,Pred,High,Low,Open,Volume,Ticker,retorno_simple,retorno_log,SMA_20,SMA_50,RSI_14,MACD,MACD_signal,sma_diff
2024-09-18,2570.699951171875,2585.350778081687,2570.699951171875,2549.199951171875,2570.699951171875,25,GC=F,0.0024957696922693,0.0024926604313492,2520.75498046875,2460.653994140625,66.47754884838216,31.55484274588161,27.701714499306547,60.100986328125146
2024-09-19,2588.0,2593.926348981353,2588.0,2566.0,2566.0,99,GC=F,0.0067297036436471,0.0067071602717054,2524.589978027344,2465.2119921875,65.26214932421684,33.05227763251787,28.77182712594881,59.37798583984386
2024-09-20,2619.89990234375,2609.6770893177963,2621.800048828125,2590.39990234375,2590.39990234375,17,GC=F,0.01232608282216,0.0122507351922045,2530.164978027344,2470.1659912109376,80.89170603103136,36.393539025451446,30.296169505849345,59.998986816406614
2024-09-23,2626.5,2639.534338997277,2626.5,2626.5,2626.5,9,GC=F,0.0025192174900825,0.0025160495810205,2537.544982910156,2474.3959912109376,83.0271341074692,39.123098744340496,32.061555353547575,63.148991699218186
2024-09-24,2651.199951171875,2645.443698714229,2662.300048828125,2625.5,2636.800048828125,35,GC=F,0.009404131418951,0.0093601878609144,2544.2199829101564,2479.139990234375,84.60531092091442,42.7861618797524,34.206476658788546,65.07999267578134
2024-09-25,2659.199951171875,2664.984315968053,2664.199951171875,2649.300048828125,2656.300048828125,175,GC=F,0.0030175015643252,0.0030129580442378,2551.37998046875,2483.8659912109374,83.8991317319333,45.8066681894943,36.5265149649297,67.51398925781268
2024-09-26,2669.89990234375,2672.0648126557026,2669.89990234375,2660.800048828125,2662.300048828125,17216,GC=F,0.0040237482582532,0.0040156746334729,2559.8249755859374,2488.015991210937,91.84062281396652,48.5047057827519,38.92215312849415,71.80898437500036
2024-09-27,2644.300048828125,2684.308615430422,2672.10009765625,2641.699951171875,2670.0,4228,GC=F,-0.0095883195820009,-0.0096345834844363,2565.75498046875,2491.805991210937,81.2363533612474,48.023639163313874,40.74245033545809,73.94898925781308
2024-09-30,2636.10009765625,2665.511084854228,2662.10009765625,2623.199951171875,2660.89990234375,973,GC=F,-0.0031009911963315,-0.0031058092325682,2572.869982910156,2495.4919921875,77.41370455466955,46.4453300185528,41.88302627207703,77.37799072265625
2024-10-01,2667.300048828125,2660.372323553969,2670.89990234375,2631.39990234375,2631.39990234375,153,GC=F,0.0118356473639278,0.011766153885765,2581.739990234375,2500.9279931640626,80.21811074001926,47.168356508378565,42.94009231933735,80.81199707031237
2024-10-02,2647.10009765625,2684.969166890864,2657.199951171875,2640.0,2650.60009765625,72,GC=F,-0.0075731829198405,-0.0076020050788055,2589.425,2506.029995117188,70.1555872775767,45.5859070093934,43.46925525734856,83.39500488281237
2024-10-03,2657.10009765625,2668.697861295681,2657.10009765625,2640.0,2642.800048828125,354,GC=F,0.0037777188738929,0.0037706012139948,2596.710009765625,2511.0799951171875,67.40133190301162,44.62431943030924,43.7002680919407,85.63001464843728
2024-10-04,2645.800048828125,2675.8816618662822,2667.0,2639.0,2656.0,114,GC=F,-0.0042527749850644,-0.0042618437533547,2604.3250122070312,2515.729995117188,64.32960131806291,42.46097119909291,43.45240871337114,88.59501708984317
