Date,Close,High,Low,Open,Volume,retorno_simple,retorno_log,SMA_20,SMA_50,RSI_14,MACD,MACD_signal,Pred
2010-12-02,2.1566669940948486,2.2866671085357666,2.0799999237060547,2.267333030700684,30105000,-0.0582240043577505,-0.0599878292419801,2.0404999911785127,1.6473866367340089,64.20571521523115,0.2017744289179688,0.2005452375041432,2.6141481181177912
2010-12-03,2.0993330478668213,2.150000095367432,2.058000087738037,2.134000062942505,17401500,-0.0265845150804518,-0.02694427363499,2.062466645240784,1.663293297290802,55.797614196249846,0.1807959138831427,0.1965953727799431,2.5781258641090985
2010-12-06,2.02066707611084,2.096667051315308,1.970667004585266,2.0899999141693115,19116000,-0.0374718874815578,-0.038192005435369,2.0820333480834963,1.6769066381454467,48.30453249937879,0.1560240549108427,0.1884811092061231,2.4841294203777946
2010-12-07,2.1040000915527344,2.1600000858306885,2.00333309173584,2.0326669216156006,19669500,0.0412403490050843,0.040412645793377,2.103966701030731,1.691613299846649,56.48594001687505,0.1414854993420311,0.1790819872333047,2.439316343331047
2010-12-08,2.157999992370605,2.16599988937378,2.101332902908325,2.165333032608032,9900000,0.0256653509829551,0.0253415249114226,2.129766702651977,1.706239960193634,59.47369814168551,0.132790207160006,0.1698236312186449,2.374868508655418
2010-12-09,2.136667013168335,2.181333065032959,2.109999895095825,2.167332887649536,6090000,-0.0098855325661216,-0.0099347188668186,2.138733404874801,1.7196666407585144,57.14287403763145,0.122762601472369,0.1604114252693897,2.3697241438830634
2010-12-10,2.101332902908325,2.194667100906372,2.0753331184387207,2.136667013168335,6441000,-0.016537022400891,-0.0166752853805121,2.150333398580551,1.734479959011078,51.82128617851769,0.1106885357821414,0.1504668473719401,2.3381352709946923
2010-12-13,2.0366671085357666,2.118000030517578,2.0266671180725098,2.109333038330078,6156000,-0.0307737028640529,-0.0312571575808355,2.1527001023292542,1.7477466416358949,39.13041936399919,0.0948088649833587,0.1393352508942238,2.2876175768108715
2010-12-14,1.9019999504089355,2.026000022888184,1.8506669998168943,2.0193328857421875,26485500,-0.066121339890272,-0.0684087634222921,2.145133447647095,1.7577999806404114,28.36670345424044,0.0705444052763786,0.1255770817706548,2.2410673044710645
2010-12-15,1.97333300113678,1.9980000257492063,1.9019999504089355,1.911332964897156,11143500,0.0375042337474864,0.036818053834859,2.1449000954627992,1.7691066408157348,29.22851820912868,0.0564202496634287,0.1117457153492096,2.2318355293261343
2010-12-16,2.053999900817871,2.060667037963867,1.976667046546936,2.0,11851500,0.0408785033416161,0.0400650713341157,2.149300092458725,1.7829066395759583,35.154664296603244,0.0511463163268355,0.0996258355447348,2.120403811758152
2010-12-17,2.0906670093536377,2.102667093276977,2.047333002090454,2.0893330574035645,12195000,0.017851562953419,0.0176940950736986,2.154200094938278,1.7974799799919128,39.93219367499806,0.0493564647773507,0.089571961391258,2.1219671039830468
2010-12-20,2.113332986831665,2.1459999084472656,2.0840001106262207,2.109333038330078,7851000,0.0108415053074544,0.0107831575284747,2.156566745042801,1.812506639957428,37.118500123355126,0.0491998047607329,0.0814975300651529,2.1148694269120782
2010-12-21,2.1506669521331787,2.179332971572876,2.114000082015991,2.119999885559082,11665500,0.0176659170770268,0.0175116885075764,2.1527667462825777,1.8285333180427552,42.35553670762948,0.0514945919539795,0.0754969424429183,2.102507052404834
2010-12-22,2.175333023071289,2.190666913986206,2.113332986831665,2.150000095367432,12499500,0.0114690333218003,0.0114037625468438,2.146300047636032,1.8450533175468444,51.1627520142576,0.0546733329699167,0.071332220548318,2.0885640641929504
2010-12-23,2.00600004196167,2.165333032608032,1.994667053222656,2.0840001106262207,23289000,-0.0778423254341732,-0.0810390564178275,2.1283667027950286,1.8577866578102111,44.89796769509197,0.0430326975751413,0.0656723159536826,2.076654342394793
2010-12-27,1.703333020210266,1.905333042144776,1.670667052268982,1.868000030517578,139528500,-0.1508808651147511,-0.1635557787399272,2.095800006389618,1.8641866588592528,36.06553429643743,0.0092777627235656,0.0543934053076592,2.0941817297959413
2010-12-28,1.7606669664382937,1.7833329439163208,1.6666669845581057,1.7233330011367798,60844500,0.0336598572021753,0.0331057637492147,2.069400006532669,1.872013337612152,34.57161324731268,-0.0127004926630238,0.0409746257135226,2.2952119559169
2010-12-29,1.848667025566101,1.8673330545425413,1.7666670083999634,1.8020000457763672,49788000,0.0499810928501858,0.0487721571979606,2.0440667033195496,1.882013337612152,36.51164925535984,-0.022755240825649,0.0282286524056883,2.0763212193671223
2010-12-30,1.7666670083999634,1.8600000143051147,1.7586669921875,1.846667051315308,30616500,-0.0443562934980287,-0.0453701273411832,2.0179000556468965,1.890613338947296,34.67698435196483,-0.0369148854469345,0.0151999448351637,2.110755173981488
2010-12-31,1.775333046913147,1.816666960716248,1.7666670083999634,1.7713329792022705,21268500,0.0049053038699309,0.0048933120665405,1.9988333582878115,1.898586659431457,36.19423988643139,-0.0468966337395175,0.0027806291202274,2.113303152180737
2011-01-03,1.7746670246124268,1.7999999523162842,1.726667046546936,1.7893329858779907,19245000,-0.0003751534405773,-0.000375223828234,1.9826000571250917,1.9064133405685424,38.26864928502161,-0.05423578721508,-0.008622654146834,2.0547038979340977
2011-01-04,1.777999997138977,1.796666979789734,1.73466694355011,1.7773330211639404,17811000,0.001878083313842,0.0018763219203928,1.9704667031764984,1.9143466806411744,43.70770782154638,-0.0591018864349546,-0.0187185006044581,2.0387139926059072
2011-01-05,1.7886669635772705,1.7933330535888672,1.746000051498413,1.76533305644989,21700500,0.005999418703857,0.0059814938482125,1.954700046777725,1.922320020198822,40.01444693792857,-0.0613899054647366,-0.0272527815765138,2.021601173600765
2011-01-06,1.858667016029358,1.8666670322418213,1.7873330116271973,1.7886669635772705,30918000,0.0391353191384995,0.0383889434234394,1.9397333979606628,1.9310133600234984,39.314384256743125,-0.0568988631361686,-0.0331819978884448,2.018836848972388
2011-01-07,1.8826669454574585,1.905333042144776,1.8600000143051147,1.8666670322418213,33718500,0.0129124416698216,0.0128297868515073,1.927033394575119,1.9406666994094848,38.461518113996966,-0.0508172958515884,-0.0367090574810735,2.0412831924856385
2011-01-10,1.896667003631592,1.9119999408721924,1.870000004768372,1.878000020980835,20140500,0.0074362904219003,0.0074087775260139,1.9168000996112824,1.9503466987609863,37.86410826809984,-0.0443566069184215,-0.0382385673685431,2.05941419330676
2011-01-11,1.797333002090454,1.914000034332276,1.7946670055389404,1.906000018119812,25653000,-0.0523729264815282,-0.0537942364867367,1.9048333942890168,1.9571733593940732,31.49437085431154,-0.0467134050918041,-0.0399335349131953,2.053478890767261
2011-01-12,1.797333002090454,1.8266669511795044,1.7680000066757202,1.8006670475006104,14466000,0.0,0.0,1.8996000468730927,1.964573359489441,29.67741968563105,-0.0480275528904159,-0.0415523385086394,2.045666559267095
2011-01-13,1.7480000257492063,1.7979999780654907,1.74399995803833,1.797333002090454,10854000,-0.0274478776519817,-0.0278316086810142,1.888333398103714,1.971200020313263,34.0740742921066,-0.0524452274505629,-0.0437309162970241,1.9844631180458767
2011-01-14,1.7166670560836792,1.7719999551773071,1.707332968711853,1.7433329820632937,17880000,-0.0179250395903727,-0.0180876391116397,1.8714667558670044,1.976506700515747,51.23769048243973,-0.0578081982336768,-0.0465463726843547,1.9660774570589736
2011-01-18,1.7093329429626465,1.7093329429626465,1.649999976158142,1.698667049407959,24325500,-0.0042722979363071,-0.0042814502781247,1.8524000525474549,1.977493360042572,44.74753667092029,-0.0619362305408295,-0.0496243442556496,1.939883823619788
2011-01-19,1.6019999980926514,1.6979999542236328,1.5833330154418943,1.6846669912338257,35572500,-0.0627922987805779,-0.0648503551186834,1.826833403110504,1.9769466996192933,25.721704461322048,-0.0730267901381613,-0.054304833432152,1.9375567803211216
2011-01-20,1.5080000162124634,1.6299999952316284,1.4913330078125,1.6019999980926514,34198500,-0.0586766429413887,-0.0604685671188281,1.7947000563144684,1.973800039291382,25.128127301087478,-0.0883823349283579,-0.0611203337313931,1.9806426420002257
2011-01-21,1.5360000133514404,1.5726670026779177,1.5140000581741333,1.5413329601287842,18255000,0.0185676371604441,0.0183973630810896,1.762733405828476,1.9716800403594967,27.81212721746553,-0.0971722083121162,-0.0683307086475378,1.966325349229358
2011-01-24,1.6326669454574585,1.6540000438690186,1.5486669540405271,1.5686670541763306,24676500,0.0629342000428097,0.0610331972019642,1.7440667510032657,1.965186719894409,38.8247675655452,-0.0952401634355253,-0.0737125996051353,1.921969513363153
2011-01-25,1.6453330516815186,1.6593329906463623,1.6013330221176147,1.6433329582214355,19072500,0.0077579240881311,0.0077279861329522,1.741166752576828,1.9607067203521729,39.71042884069279,-0.0916306934381512,-0.0772962183717385,1.940965785188999
2011-01-26,1.649999976158142,1.658666968345642,1.6066670417785645,1.647333025932312,16198500,0.0028364618773408,0.0028324467101372,1.7356334030628204,1.9539200592041013,39.14403044539021,-0.0873862464057411,-0.079314223978539,1.954694377072124
2011-01-27,1.6613329648971558,1.6720000505447388,1.6353329420089722,1.6493330001831057,13435500,0.0068684781228913,0.0068449975827644,1.7262667000293732,1.9460800576210024,32.988441630191375,-0.082160914199963,-0.0798835620228238,1.9550628313300016
2011-01-28,1.6006669998168943,1.658666968345642,1.5833330154418943,1.658666968345642,15726000,-0.0365164397276719,-0.0371998537825421,1.7179666996002196,1.9385333967208864,27.135113316936568,-0.0819701364474232,-0.0803008769077437,1.9544778012194235
2011-01-31,1.6066670417785645,1.6080000400543213,1.5666669607162476,1.6033329963684082,12454500,0.0037484635857154,0.0037414556034068,1.7095333993434907,1.9313467383384704,26.17741183659561,-0.0804078982631923,-0.0803222811788334,1.9525875804033224
2011-02-01,1.593999981880188,1.6486669778823853,1.5693329572677612,1.6206669807434082,10617000,-0.0078840603367043,-0.0079153038659949,1.7005000472068788,1.9233733987808228,30.52361981298722,-0.0792780708655807,-0.0801134391161829,1.9313626879915309
2011-02-02,1.5959999561309814,1.6119999885559082,1.5779999494552612,1.6106669902801514,8542500,0.0012546890047229,0.0012539025402504,1.6914000451564788,1.9139733982086184,30.78879394088028,-0.0773298825555304,-0.0795567278040524,1.9261297657200849
2011-02-03,1.5753329992294312,1.5933330059051514,1.5433330535888672,1.5880000591278076,7680000,-0.0129492214721929,-0.013033793528755,1.6807333469390868,1.9009467196464536,32.57060989797253,-0.0765709181046969,-0.0789595658641813,1.9203429002321717
2011-02-04,1.5640000104904177,1.5779999494552612,1.5479999780654907,1.5626670122146606,8160000,-0.0071940273863093,-0.0072200291814602,1.66599999666214,1.8861333799362183,33.94104201704279,-0.0760077408633703,-0.0783692008640191,1.9172238867602829
2011-02-07,1.537999987602234,1.5506670475006104,1.525333046913147,1.5506670475006104,13426500,-0.0166240554435999,-0.0167637858080614,1.6487666487693786,1.869600040912628,32.65856862138976,-0.0767743959518343,-0.0780502398815821,1.9107977324868293
2011-02-08,1.6326669454574585,1.6833330392837524,1.5333329439163208,1.585332989692688,52573500,0.0615519886985249,0.0597319775973025,1.635566645860672,1.855160040855408,53.18562760651884,-0.0689483496429281,-0.0762298618338513,1.9110447069629224
2011-02-09,1.547333002090454,1.6119999885559082,1.519333004951477,1.608667016029358,39534000,-0.0522665958323145,-0.0536820355090577,1.623066645860672,1.8403333616256716,54.16075139148205,-0.0688383618388119,-0.0747515618348435,1.9226956389709888
