Date,Close,High,Low,Open,Volume,retorno_simple,retorno_log,SMA_20,SMA_50,RSI_14,MACD,MACD_signal,Pred
1981-05-20,0.0974382683634758,0.0982967069365401,0.0974382683634758,0.0974382683634758,13283200,0.0318156918879832,0.0313200579779194,0.0960862509906291,0.0913259188830852,50.0,0.0006881671896067,0.0008754884935949,0.1314733043460335
1981-05-21,0.1030188798904419,0.1034480992904297,0.1030188798904419,0.1030188798904419,32211200,0.0572733036074557,0.0556932388465864,0.0962150547653436,0.0919011148810386,61.81952111354082,0.0012624259903455,0.000952875992945,0.1377129160970439
1981-05-22,0.1077402383089065,0.1085986769447861,0.1077402383089065,0.1077402383089065,31427200,0.0458300306068717,0.0448108577993448,0.0966228492558002,0.0925106482207774,69.2317018458382,0.00207458981359,0.001177218757074,0.1457574551515083
1981-05-26,0.1073110401630401,0.1077402480577686,0.1073110401630401,0.1077402480577686,85344000,-0.0039836383565053,-0.00399159417956,0.0970521043986081,0.0931287670135497,69.2316463812437,0.0026530204234293,0.0014723790903451,0.149686696569452
1981-05-27,0.1133200600743293,0.113749279411277,0.1133200600743293,0.1133200600743293,149497600,0.0559962880068962,0.054484670132907,0.0978676550090312,0.0938069590926169,80.82247871659689,0.0035553249633957,0.0018889682649552,0.1479272062768592
1981-05-28,0.1133200600743293,0.113749279411277,0.1133200600743293,0.1133200600743293,73987200,0.0,0.0,0.0987475872039794,0.0944078928232192,80.00062489368115,0.0042217421959803,0.0023555230511602,0.1584538143941456
1981-05-29,0.1137492582201957,0.1141792454342999,0.1137492582201957,0.1137492582201957,59382400,0.0037874860424964,0.0037803315765052,0.0995631366968154,0.0949143986403941,79.71074723212405,0.0047299909659549,0.0028304166341191,0.1618354718969863
1981-06-01,0.1137492582201957,0.1141792454342999,0.1137492582201957,0.1137492582201957,51251200,0.0,0.0,0.1003786861896514,0.0954380731284617,85.93801998195265,0.0050742885382603,0.0032791910149474,0.1653560556680329
1981-06-02,0.1081694215536117,0.108598640728412,0.1081694215536117,0.108598640728412,40432000,-0.0490538290437249,-0.0502978206083697,0.1009367048740386,0.095832982212305,71.42923484086785,0.0048410955227805,0.003591571916514,0.1704675383351303
1981-06-03,0.1081694215536117,0.1090278484411678,0.1081694215536117,0.1081694215536117,39446400,0.0,0.0,0.101516182348132,0.0961592017114161,72.36913269174889,0.0046032252625296,0.0037939025857171,0.165610299899912
