Date,Close,Pred,High,Low,Open,Volume,Ticker,retorno_simple,retorno_log,SMA_20,SMA_50,RSI_14,MACD,MACD_signal,sma_diff
2023-11-21,143.89999389648438,146.29857176220594,144.0500030517578,141.5,143.91000366210938,71226000,AMZN,-0.0152604592610289,-0.015378098422388,138.32450103759766,133.83520050048827,64.70585557107884,3.745326044285065,3.310464816132193,4.489300537109386
2023-11-22,146.7100067138672,143.91524782300235,147.74000549316406,144.57000732421875,144.57000732421875,45669100,AMZN,0.0195275395175082,0.0193393234360566,139.5905014038086,133.87240051269532,67.14283724763231,3.819907909616034,3.412353434828961,5.7181008911132665
2023-11-24,146.74000549316406,146.3596897570467,147.1999969482422,145.32000732421875,146.6999969482422,22378400,AMZN,0.0002044767086364,0.0002044558061235,140.9490016937256,133.91280059814454,66.47771323516238,3.837202345934713,3.4973232170501114,7.036201095581049
2023-11-27,147.72999572753906,146.75066042526177,149.25999450683594,146.8800048828125,147.52999877929688,53762400,AMZN,0.0067465598835698,0.0067239036922547,141.94850158691406,134.05960052490235,66.2728803972876,3.885996896266306,3.5750579528933506,7.888901062011712
2023-11-28,147.02999877929688,147.22725630392483,147.60000610351562,145.52999877929688,146.97999572753906,42711700,AMZN,-0.0047383535401517,-0.0047496151256189,142.66450119018555,134.2006005859375,59.694769621879495,3.8241011675065977,3.624866595816,8.463900604248039
2023-11-29,146.32000732421875,146.7539725115434,148.5399932861328,145.97000122070312,147.85000610351562,40610900,AMZN,-0.0048288883967405,-0.0048405851483785,143.32600173950195,134.37440063476564,59.48122848261719,3.6753903674464254,3.634971350142085,8.951601104736312
2023-11-30,146.08999633789062,146.49156191721875,146.92999267578125,144.3300018310547,144.75999450683594,65814000,AMZN,-0.0015719722171586,-0.0015732090618446,143.78050155639647,134.59040069580078,63.00328305863678,3.4986458115959067,3.6077062424328497,9.190100860595692
2023-12-01,147.02999877929688,146.44375895380537,147.25,145.5500030517578,146.0,39924600,AMZN,0.0064344066326904,0.0064137942102232,144.2285011291504,134.94440063476563,59.0885184368116,3.3952860744281,3.5652222088319,9.284100494384774
2023-12-04,144.83999633789062,146.9116300414246,145.35000610351562,142.80999755859375,145.25,48294200,AMZN,-0.0148949361326841,-0.0150069796735432,144.54050064086914,135.25880065917968,55.53913562197322,3.1009124551169123,3.4723602580889024,9.281699981689457
2023-12-05,146.8800048828125,145.37936778960855,148.57000732421875,143.1300048828125,143.5500030517578,46822400,AMZN,0.0140845663939594,0.0139863005021149,144.89750061035156,135.5710006713867,52.82131698928777,2.997675543797186,3.3774233152305597,9.326499938964844
2023-12-06,144.52000427246094,146.51862544102988,147.85000610351562,144.27999877929688,147.5800018310547,39679000,AMZN,-0.0160675417476632,-0.016198024273178,144.98800048828124,135.94180068969726,53.49207835741367,2.694368222207544,3.2408122966259563,9.046199798583984
2023-12-07,146.8800048828125,145.2443836020578,147.9199981689453,145.33999633789062,146.14999389648438,52352800,AMZN,0.016329923474831,0.0161980242731778,145.22800064086914,136.35980072021485,59.693626743819976,2.614291386776955,3.1155081146561563,8.868199920654291
2023-12-08,147.4199981689453,146.85200137397217,147.83999633789062,145.39999389648438,145.47999572753906,41858000,AMZN,0.0036764247561378,0.003669683224747,145.56900024414062,136.78860061645508,55.87002540728022,2.564837018461276,3.0053738954171805,8.78039962768554
2023-12-11,145.88999938964844,147.23755933742498,146.19000244140625,143.63999938964844,145.66000366210938,50907300,AMZN,-0.0103785022269737,-0.010432734440314,145.68550033569335,137.1640005493164,49.38961021825635,2.374810621934301,2.879261240720605,8.52149978637695
2023-12-12,147.47999572753906,145.88522784001478,147.5,145.3000030517578,145.52000427246094,44944300,AMZN,0.0108985971933825,0.0108396354960163,145.93000030517578,137.52440032958984,59.41114886140738,2.3257034878268428,2.7685496901418523,8.405599975585943
2023-12-13,148.83999633789062,147.76590378564228,149.4600067138672,146.82000732421875,148.1199951171875,52766200,AMZN,0.0092215937737352,0.009179334477907,146.0819999694824,138.0068002319336,56.06144162186151,2.3692155711857765,2.688682866350637,8.075199737548814
2023-12-14,147.4199981689453,148.39070996821548,150.5399932861328,145.52000427246094,149.92999267578125,58400800,AMZN,-0.0095404340492033,-0.0095862355336094,146.2930000305176,138.4152001953125,51.79323043840066,2.2630304199279294,2.603552377066096,7.8777998352050815
2023-12-15,149.97000122070312,147.34441302034907,150.57000732421875,147.8800048828125,148.3800048828125,110039100,AMZN,0.0172975382134754,0.0171496388927614,146.65,138.8954002380371,55.45810191708948,2.357466451761553,2.5543351920051878,7.754599761962908
2023-12-18,154.07000732421875,149.22778976116592,154.85000610351562,150.0500030517578,150.55999755859375,62512800,AMZN,0.0273388415692672,0.0269718098986987,147.09450073242186,139.41760040283202,64.71572866418052,2.7316550951964302,2.589799172643436,7.6769003295898415
2023-12-19,153.7899932861328,153.1199134886269,155.1199951171875,152.69000244140625,154.39999389648438,43171300,AMZN,-0.0018174467759756,-0.0018191003361762,147.47750015258788,139.92820037841796,65.90032888518769,2.9713555610009905,2.666110450314947,7.549299774169924
2023-12-20,152.1199951171875,153.198180977201,155.6300048828125,151.55999755859375,152.89999389648438,50322100,AMZN,-0.0108589520895433,-0.0109183408341271,147.88850021362305,140.38100036621094,62.09384911623967,2.9920742422595765,2.731303208703873,7.507499847412106
2023-12-21,153.83999633789062,151.94036619703502,153.97000122070312,152.10000610351562,153.3000030517578,36305700,AMZN,0.0113068713904316,0.011243426514228,148.24499969482423,140.82120025634765,63.24385791236679,3.111417189714757,2.80732600490605,7.423799438476578
2023-12-22,153.4199981689453,153.49782475623496,154.35000610351562,152.7100067138672,153.77000427246094,29480100,AMZN,-0.0027300973670256,-0.0027338308796259,148.5789993286133,141.2430001831055,67.91979007389098,3.135957625785551,2.87305232908195,7.335999145507799
2023-12-26,153.41000366210938,153.70166254953924,153.97999572753906,153.02999877929688,153.55999755859375,25067200,AMZN,-6.514474615582078e-05,-6.514686816695571e-05,148.8629997253418,141.715400390625,64.9018660151794,3.1186497717254724,2.922171817610655,7.147599334716801
2023-12-27,153.33999633789062,153.2720471699109,154.77999877929688,153.1199951171875,153.55999755859375,31434700,AMZN,-0.0004563413242133,-0.0004564454796035,149.1784996032715,142.13120025634765,72.47703211265679,3.063964689014512,2.950530391891426,7.047299346923836
