step,date,action,balance,shares_held,price,avg_buy_price,total_asset,reward,real_shares_bought,real_shares_sold
66,2023-09-21,2,1000,0,1584.3070068359375,0,1000.0,[-1.35],0,0
67,2023-09-22,2,1000,0,1593.268310546875,0,1000.0,[-1.35],0,0
68,2023-09-23,2,1000,0,1593.8577880859375,0,1000.0,[-1.35],0,0
69,2023-09-24,2,1000,0,1580.8533935546875,0,1000.0,[-1.35],0,0
70,2023-09-25,2,1000,0,1588.3228759765625,0,1000.0,[-1.35],0,0
71,2023-09-26,2,1000,0,1593.417236328125,0,1000.0,[-1.35],0,0
72,2023-09-27,1,1000,0,1597.4912109375,0,1000.0,[-1.25],0,0
73,2023-09-28,2,1000,0,1652.8826904296875,0,1000.0,[-1.35],0,0
74,2023-09-29,2,1000,0,1667.94384765625,0,1000.0,[-1.35],0,0
75,2023-09-30,2,1000,0,1671.161865234375,0,1000.0,[-1.35],0,0
76,2023-10-01,2,1000,0,1733.8104248046875,0,1000.0,[-1.35],0,0
77,2023-10-02,2,1000,0,1663.6275634765625,0,1000.0,[-1.35],0,0
78,2023-10-03,2,1000,0,1656.6856689453125,0,1000.0,[-1.35],0,0
79,2023-10-04,2,1000,0,1647.838134765625,0,1000.0,[-1.35],0,0
80,2023-10-05,2,1000,0,1611.4764404296875,0,1000.0,[-1.35],0,0
81,2023-10-06,2,1000,0,1645.83154296875,0,1000.0,[-1.35],0,0
82,2023-10-07,2,1000,0,1634.51123046875,0,1000.0,[-1.35],0,0
83,2023-10-08,2,1000,0,1633.548583984375,0,1000.0,[-1.35],0,0
84,2023-10-09,2,1000,0,1579.806640625,0,1000.0,[-1.35],0,0
85,2023-10-10,2,1000,0,1567.7130126953125,0,1000.0,[-1.35],0,0
86,2023-10-11,2,1000,0,1566.2547607421875,0,1000.0,[-1.35],0,0
87,2023-10-12,2,1000,0,1539.6124267578125,0,1000.0,[-1.35],0,0
88,2023-10-13,2,1000,0,1552.0894775390625,0,1000.0,[-1.35],0,0
89,2023-10-14,2,1000,0,1555.2568359375,0,1000.0,[-1.35],0,0
90,2023-10-15,2,1000,0,1558.06982421875,0,1000.0,[-1.35],0,0
91,2023-10-16,2,1000,0,1600.5343017578125,0,1000.0,[-1.35],0,0
92,2023-10-17,2,1000,0,1565.4395751953125,0,1000.0,[-1.35],0,0
93,2023-10-18,2,1000,0,1563.7498779296875,0,1000.0,[-1.35],0,0
94,2023-10-19,2,1000,0,1567.45703125,0,1000.0,[-1.35],0,0
95,2023-10-20,2,1000,0,1604.6668701171875,0,1000.0,[-1.35],0,0
96,2023-10-21,2,1000,0,1629.304443359375,0,1000.0,[-1.35],0,0
97,2023-10-22,2,1000,0,1663.429931640625,0,1000.0,[-1.35],0,0
98,2023-10-23,2,1000,0,1765.3826904296875,0,1000.0,[-1.35],0,0
99,2023-10-24,2,1000,0,1784.4375,0,1000.0,[-1.35],0,0
100,2023-10-25,0,1000,0,1787.3975830078125,0,1000.0,[-1.05],0,0
101,2023-10-26,2,1000,0,1804.039306640625,0,1000.0,[-1.35],0,0
102,2023-10-27,2,1000,0,1780.0452880859375,0,1000.0,[-1.35],0,0
103,2023-10-28,2,1000,0,1776.6181640625,0,1000.0,[-1.35],0,0
104,2023-10-29,2,1000,0,1795.5460205078125,0,1000.0,[-1.35],0,0
105,2023-10-30,2,1000,0,1810.088623046875,0,1000.0,[-1.35],0,0
106,2023-10-31,2,1000,0,1816.458984375,0,1000.0,[-1.35],0,0
107,2023-11-01,2,1000,0,1847.0897216796875,0,1000.0,[-1.35],0,0
108,2023-11-02,2,1000,0,1800.6209716796875,0,1000.0,[-1.35],0,0
109,2023-11-03,2,1000,0,1832.795166015625,0,1000.0,[-1.35],0,0
110,2023-11-04,2,1000,0,1857.6986083984373,0,1000.0,[-1.35],0,0
111,2023-11-05,2,1000,0,1894.15771484375,0,1000.0,[-1.35],0,0
112,2023-11-06,2,1000,0,1899.83740234375,0,1000.0,[-1.35],0,0
113,2023-11-08,2,1000,0,1889.3223876953125,0,1000.0,[-1.35],0,0
114,2023-11-09,2,1000,0,2120.56103515625,0,1000.0,[-1.35],0,0
115,2023-11-10,2,1000,0,2078.289794921875,0,1000.0,[-1.35],0,0
116,2023-11-11,2,1000,0,2052.7138671875,0,1000.0,[-1.35],0,0
117,2023-11-12,2,1000,0,2045.18701171875,0,1000.0,[-1.35],0,0
118,2023-11-13,2,1000,0,2055.265380859375,0,1000.0,[-1.35],0,0
119,2023-11-14,2,1000,0,1979.0526123046875,0,1000.0,[-1.35],0,0
120,2023-11-15,2,1000,0,2060.408447265625,0,1000.0,[-1.35],0,0
121,2023-11-16,2,1000,0,1960.881591796875,0,1000.0,[-1.35],0,0
122,2023-11-17,2,1000,0,1961.28076171875,0,1000.0,[-1.35],0,0
123,2023-11-18,2,1000,0,1963.2850341796875,0,1000.0,[-1.35],0,0
124,2023-11-19,2,1000,0,2013.2044677734373,0,1000.0,[-1.35],0,0
125,2023-11-20,2,1000,0,2022.2391357421875,0,1000.0,[-1.35],0,0
126,2023-11-21,2,1000,0,1937.0667724609373,0,1000.0,[-1.35],0,0
127,2023-11-22,2,1000,0,2064.42529296875,0,1000.0,[-1.35],0,0
128,2023-11-23,2,1000,0,2062.210693359375,0,1000.0,[-1.35],0,0
129,2023-11-24,2,1000,0,2081.152099609375,0,1000.0,[-1.35],0,0
130,2023-11-25,2,1000,0,2084.4130859375,0,1000.0,[-1.35],0,0
131,2023-11-26,2,1000,0,2063.2861328125,0,1000.0,[-1.35],0,0
132,2023-11-27,2,1000,0,2027.4173583984373,0,1000.0,[-1.35],0,0
133,2023-11-28,2,1000,0,2049.338134765625,0,1000.0,[-1.35],0,0
134,2023-11-29,2,1000,0,2029.92919921875,0,1000.0,[-1.35],0,0
135,2023-11-30,2,1000,0,2052.55615234375,0,1000.0,[-1.35],0,0
136,2023-12-01,2,1000,0,2087.139892578125,0,1000.0,[-1.35],0,0
137,2023-12-02,2,1000,0,2165.7041015625,0,1000.0,[-1.35],0,0
138,2023-12-03,2,1000,0,2193.691650390625,0,1000.0,[-1.35],0,0
139,2023-12-04,2,1000,0,2243.2158203125,0,1000.0,[-1.35],0,0
140,2023-12-05,2,1000,0,2293.841796875,0,1000.0,[-1.35],0,0
141,2023-12-06,2,1000,0,2231.661376953125,0,1000.0,[-1.35],0,0
142,2023-12-07,2,1000,0,2357.57958984375,0,1000.0,[-1.35],0,0
143,2023-12-08,2,1000,0,2358.73193359375,0,1000.0,[-1.35],0,0
144,2023-12-09,2,1000,0,2341.17529296875,0,1000.0,[-1.35],0,0
145,2023-12-10,0,1000,0,2352.462646484375,0,1000.0,[-1.05],0,0
146,2023-12-11,2,1000,0,2224.578857421875,0,1000.0,[-1.35],0,0
147,2023-12-12,2,1000,0,2202.0380859375,0,1000.0,[-1.35],0,0
148,2023-12-13,2,1000,0,2260.648681640625,0,1000.0,[-1.35],0,0
149,2023-12-14,2,1000,0,2316.5791015625,0,1000.0,[-1.35],0,0
150,2023-12-15,2,1000,0,2219.33740234375,0,1000.0,[-1.35],0,0
151,2023-12-16,2,1000,0,2226.926513671875,0,1000.0,[-1.35],0,0
152,2023-12-17,2,1000,0,2196.481201171875,0,1000.0,[-1.35],0,0
153,2023-12-18,2,1000,0,2217.2734375,0,1000.0,[-1.35],0,0
154,2023-12-19,2,1000,0,2177.87255859375,0,1000.0,[-1.35],0,0
155,2023-12-20,2,1000,0,2201.911376953125,0,1000.0,[-1.35],0,0
156,2023-12-21,2,1000,0,2239.54248046875,0,1000.0,[-1.35],0,0
157,2023-12-22,2,1000,0,2326.52490234375,0,1000.0,[-1.35],0,0
158,2023-12-23,2,1000,0,2309.04638671875,0,1000.0,[-1.35],0,0
159,2023-12-24,2,1000,0,2265.692138671875,0,1000.0,[-1.35],0,0
160,2023-12-25,2,1000,0,2272.561767578125,0,1000.0,[-1.35],0,0
161,2023-12-26,2,1000,0,2231.46533203125,0,1000.0,[-1.35],0,0
162,2023-12-27,2,1000,0,2378.739990234375,0,1000.0,[-1.35],0,0
163,2023-12-28,2,1000,0,2347.566162109375,0,1000.0,[-1.35],0,0
164,2023-12-29,2,1000,0,2300.690673828125,0,1000.0,[-1.35],0,0
165,2023-12-30,2,1000,0,2292.0654296875,0,1000.0,[-1.35],0,0
166,2023-12-31,2,1000,0,2281.47119140625,0,1000.0,[-1.35],0,0
167,2024-01-01,2,1000,0,2352.327880859375,0,1000.0,[-1.35],0,0
168,2024-01-02,0,1000,0,2355.83642578125,0,1000.0,[-1.05],0,0
169,2024-01-03,2,1000,0,2210.761962890625,0,1000.0,[-1.35],0,0
170,2024-01-04,2,1000,0,2269.0380859375,0,1000.0,[-1.35],0,0
171,2024-01-05,1,1000,0,2268.647216796875,0,1000.0,[-1.25],0,0
172,2024-01-06,2,1000,0,2241.624755859375,0,1000.0,[-1.35],0,0
173,2024-01-07,2,1000,0,2222.865966796875,0,1000.0,[-1.35],0,0
174,2024-01-08,2,1000,0,2333.03271484375,0,1000.0,[-1.35],0,0
175,2024-01-09,2,1000,0,2344.8271484375,0,1000.0,[-1.35],0,0
176,2024-01-10,2,1000,0,2582.103515625,0,1000.0,[-1.35],0,0
177,2024-01-11,2,1000,0,2619.619140625,0,1000.0,[-1.35],0,0
178,2024-01-12,2,1000,0,2524.460205078125,0,1000.0,[-1.35],0,0
179,2024-01-13,2,1000,0,2576.597900390625,0,1000.0,[-1.35],0,0
180,2024-01-14,2,1000,0,2472.2412109375,0,1000.0,[-1.35],0,0
181,2024-01-15,2,1000,0,2511.36376953125,0,1000.0,[-1.35],0,0
182,2024-01-16,2,1000,0,2587.691162109375,0,1000.0,[-1.35],0,0
183,2024-01-17,2,1000,0,2528.369384765625,0,1000.0,[-1.35],0,0
184,2024-01-18,2,1000,0,2467.018798828125,0,1000.0,[-1.35],0,0
185,2024-01-19,2,1000,0,2489.49853515625,0,1000.0,[-1.35],0,0
186,2024-01-20,2,1000,0,2469.589111328125,0,1000.0,[-1.35],0,0
187,2024-01-21,2,1000,0,2453.9130859375,0,1000.0,[-1.35],0,0
188,2024-01-22,2,1000,0,2310.826416015625,0,1000.0,[-1.35],0,0
189,2024-01-23,2,1000,0,2240.68603515625,0,1000.0,[-1.35],0,0
190,2024-01-24,2,1000,0,2233.561767578125,0,1000.0,[-1.35],0,0
191,2024-01-25,2,1000,0,2217.710205078125,0,1000.0,[-1.35],0,0
192,2024-01-26,2,1000,0,2267.19970703125,0,1000.0,[-1.35],0,0
193,2024-01-27,2,1000,0,2267.885986328125,0,1000.0,[-1.35],0,0
194,2024-01-28,2,1000,0,2257.208740234375,0,1000.0,[-1.35],0,0
195,2024-01-29,2,1000,0,2317.064208984375,0,1000.0,[-1.35],0,0
196,2024-01-30,2,1000,0,2344.49365234375,0,1000.0,[-1.35],0,0
197,2024-01-31,2,1000,0,2282.54443359375,0,1000.0,[-1.35],0,0
198,2024-02-01,2,1000,0,2303.82470703125,0,1000.0,[-1.35],0,0
199,2024-02-02,2,1000,0,2308.0380859375,0,1000.0,[-1.35],0,0
200,2024-02-03,2,1000,0,2296.038330078125,0,1000.0,[-1.35],0,0
201,2024-02-04,2,1000,0,2289.546142578125,0,1000.0,[-1.35],0,0
202,2024-02-05,2,1000,0,2298.888916015625,0,1000.0,[-1.35],0,0
203,2024-02-06,2,1000,0,2372.201904296875,0,1000.0,[-1.35],0,0
204,2024-02-07,2,1000,0,2423.7451171875,0,1000.0,[-1.35],0,0
205,2024-02-08,2,1000,0,2419.906494140625,0,1000.0,[-1.35],0,0
206,2024-02-09,2,1000,0,2487.515625,0,1000.0,[-1.35],0,0
207,2024-02-10,2,1000,0,2501.228271484375,0,1000.0,[-1.35],0,0
208,2024-02-11,2,1000,0,2507.570556640625,0,1000.0,[-1.35],0,0
209,2024-02-12,2,1000,0,2658.115966796875,0,1000.0,[-1.35],0,0
210,2024-02-13,2,1000,0,2642.185302734375,0,1000.0,[-1.35],0,0
211,2024-02-14,2,1000,0,2777.90234375,0,1000.0,[-1.35],0,0
212,2024-02-15,2,1000,0,2824.37890625,0,1000.0,[-1.35],0,0
213,2024-02-16,2,1000,0,2803.69140625,0,1000.0,[-1.35],0,0
214,2024-02-17,2,1000,0,2786.672607421875,0,1000.0,[-1.35],0,0
215,2024-02-18,2,1000,0,2878.998046875,0,1000.0,[-1.35],0,0
216,2024-02-19,2,1000,0,2943.57470703125,0,1000.0,[-1.35],0,0
217,2024-02-20,2,1000,0,3013.503662109375,0,1000.0,[-1.35],0,0
218,2024-02-21,2,1000,0,2970.35546875,0,1000.0,[-1.35],0,0
219,2024-02-22,2,1000,0,2971.00732421875,0,1000.0,[-1.35],0,0
220,2024-02-23,2,1000,0,2921.658203125,0,1000.0,[-1.35],0,0
221,2024-02-24,2,1000,0,2992.385986328125,0,1000.0,[-1.35],0,0
222,2024-02-25,2,1000,0,3112.697265625,0,1000.0,[-1.35],0,0
223,2024-02-26,2,1000,0,3178.99365234375,0,1000.0,[-1.35],0,0
224,2024-02-27,2,1000,0,3244.519287109375,0,1000.0,[-1.35],0,0
225,2024-02-28,2,1000,0,3385.703857421875,0,1000.0,[-1.35],0,0
226,2024-02-29,2,1000,0,3341.919677734375,0,1000.0,[-1.35],0,0
227,2024-03-01,2,1000,0,3435.053955078125,0,1000.0,[-1.35],0,0
228,2024-03-02,2,1000,0,3422.0498046875,0,1000.0,[-1.35],0,0
229,2024-03-03,2,1000,0,3490.99365234375,0,1000.0,[-1.35],0,0
230,2024-03-04,2,1000,0,3630.433837890625,0,1000.0,[-1.35],0,0
231,2024-03-05,2,1000,0,3554.964599609375,0,1000.0,[-1.35],0,0
232,2024-03-06,2,1000,0,3819.226318359375,0,1000.0,[-1.35],0,0
233,2024-03-07,2,1000,0,3874.34765625,0,1000.0,[-1.35],0,0
234,2024-03-08,2,1000,0,3892.06103515625,0,1000.0,[-1.35],0,0
235,2024-03-09,2,1000,0,3915.4189453125,0,1000.0,[-1.35],0,0
236,2024-03-10,2,1000,0,3881.193115234375,0,1000.0,[-1.35],0,0
237,2024-03-11,2,1000,0,4066.445068359375,0,1000.0,[-1.35],0,0
238,2024-03-12,2,1000,0,3980.273193359375,0,1000.0,[-1.35],0,0
239,2024-03-13,2,1000,0,4006.45703125,0,1000.0,[-1.35],0,0
240,2024-03-14,2,1000,0,3883.140380859375,0,1000.0,[-1.35],0,0
241,2024-03-15,2,1000,0,3735.22021484375,0,1000.0,[-1.35],0,0
242,2024-03-16,2,1000,0,3522.860107421875,0,1000.0,[-1.35],0,0
243,2024-03-17,2,1000,0,3642.4130859375,0,1000.0,[-1.35],0,0
244,2024-03-18,2,1000,0,3517.985107421875,0,1000.0,[-1.35],0,0
245,2024-03-19,2,1000,0,3157.6181640625,0,1000.0,[-1.35],0,0
246,2024-03-20,2,1000,0,3513.39306640625,0,1000.0,[-1.35],0,0
247,2024-03-21,2,1000,0,3492.9912109375,0,1000.0,[-1.35],0,0
248,2024-03-22,2,1000,0,3333.68798828125,0,1000.0,[-1.35],0,0
249,2024-03-23,2,1000,0,3336.593994140625,0,1000.0,[-1.35],0,0
250,2024-03-24,2,1000,0,3454.636474609375,0,1000.0,[-1.35],0,0
251,2024-03-25,2,1000,0,3590.8837890625,0,1000.0,[-1.35],0,0
252,2024-03-26,2,1000,0,3587.5048828125,0,1000.0,[-1.35],0,0
253,2024-03-27,2,1000,0,3500.115234375,0,1000.0,[-1.35],0,0
254,2024-03-28,2,1000,0,3561.2939453125,0,1000.0,[-1.35],0,0
255,2024-03-29,2,1000,0,3511.80615234375,0,1000.0,[-1.35],0,0
256,2024-03-30,2,1000,0,3507.9443359375,0,1000.0,[-1.35],0,0
257,2024-03-31,2,1000,0,3647.8564453125,0,1000.0,[-1.35],0,0
