Step,Net_Worth
2709,46109.070724702426
2710,44714.49545740377
2711,44627.34010843855
2712,44017.15140971658
2713,43842.840711786135
2714,45498.92252836662
2715,44801.64502031383
2716,44798.132884828075
2717,43837.50596892309
2718,43313.53527822945
2719,45147.39942583998
2720,45409.36018045234
2721,46195.32344906175
2722,47854.500805156036
2723,48815.066967481784
2724,47854.500805156036
2725,47155.935899828815
2726,46981.19992684367
2727,46369.93502186083
2728,45409.36018045234
2729,44361.42458512023
2730,44710.79527512513
2731,44536.07087425031
2732,44536.07087425031
2733,44186.801440210824
2734,43837.50596892309
2735,44099.49565381128
2736,44274.115905693114
2737,43924.84647165363
2738,44536.07087425031
2739,44012.160937135915
2740,44186.801440210824
2741,44012.160937135915
2742,45409.36018045234
2743,45060.076281274945
2744,44710.79527512513
2745,42614.95301473674
2746,40606.439684968565
2747,40693.75704347843
2748,41217.7740226134
2749,41043.12484045574
2750,41217.7740226134
2751,42440.306725606664
2752,39995.20081723396
2753,39034.60572463239
2754,39995.20081723396
2755,38772.642076992444
2756,39471.19830323692
2757,41043.12484045574
2758,42265.669115559336
2759,41217.7740226134
2760,39645.835913284245
2761,39296.56358621718
2762,40257.16157184633
2763,39820.560314159055
2764,39471.19830323692
2765,38947.28836612252
2766,37899.35855684558
2767,39820.560314159055
2768,42003.63024920224
2769,41392.3971675228
2770,42265.669115559336
2771,42265.669115559336
2772,43138.88898909938
2773,42440.306725606664
2774,43313.53527822945
2775,43488.23653488361
2776,43488.23653488361
2777,43837.50596892309
2778,42876.92244843185
2779,42352.99804617955
2780,42178.35465007705
2781,41479.71741906026
2782,41916.30999766478
2783,41305.07980901293
2784,41567.03767059772
2785,41392.3971675228
2786,42090.96207285003
2787,41567.03767059772
2788,41741.678173672626
2789,40250.64358070185
2790,39550.609017362476
2791,37888.098893492584
2792,38150.58328609746
2793,38413.076357785096
2794,37975.5956197126
2795,37800.61663241048
2796,37625.6145008877
2797,37713.10544105255
2798,38238.09158442781
2799,36838.074532245555
2800,34475.53563109145
2801,33250.51203134923
2802,31675.513098837266
2803,31325.531980012358
2804,30975.469856415137
2805,31675.513098837266
2806,32200.49345615736
2807,31938.00038446973
2808,31675.513098837266
2809,32725.53167402912
2810,33600.4960432017
2811,34300.53639259625
2812,32375.47822951465
2813,32375.47822951465
2814,30975.469856415137
2815,32025.491324634582
2816,32112.99672993735
2817,32025.491324634582
2818,32900.52512646916
2819,33250.51203134923
2820,33600.4960432017
2821,34125.55161923896
2822,31500.516753369648
2823,31325.531980012358
2824,32025.491324634582
2825,30975.469856415137
2826,31325.531980012358
2827,32112.99672993735
2828,31675.513098837266
2829,32550.54690067184
2830,33075.51568588161
2831,33075.51568588161
2832,32725.53167402912
2833,32025.491324634582
2834,31850.50076522213
2835,31325.531980012358
2836,30800.47351094752
2837,30362.98698681986
2838,30887.97891625029
2839,30450.495285150206
2840,30887.97891625029
2841,31325.531980012358
2842,31325.531980012358
2843,31409.71908267744
2844,31409.71908267744
2845,31234.17306196905
2846,31409.71908267744
2847,31321.97934214045
2848,30356.862447426658
2849,31146.45646565273
2850,31058.725404198485
2851,31234.17306196905
2852,31585.178312558328
2853,32287.02969721983
2854,32638.032054781528
2855,34041.79847071134
2856,33515.342669323916
2857,33164.412637451795
2858,33515.342669323916
2859,34392.7227165283
2860,34568.18773246436
2861,33427.61160786967
2862,34743.65274840042
2863,33866.33924083044
2864,32988.95919362606
2865,32287.02969721983
2866,32638.032054781528
2867,32638.032054781528
2868,32111.550216145846
2869,33339.874760360275
2870,32462.497606183475
2871,31936.10255837529
2872,31409.71908267744
2873,31497.45014413167
2874,31672.918053095316
2875,31058.725404198485
2876,30707.798265353947
2877,30532.32746336272
2878,31409.71908267744
2879,30707.798265353947
2880,30532.32746336272
2881,30444.596401908486
2882,30883.25170917968
2883,31848.388855086545
2884,32287.02969721983
2885,31936.10255837529
2886,34392.7227165283
2887,34392.7227165283
2888,34480.47402917562
2889,34041.79847071134
2890,34217.269272702564
2891,34217.269272702564
2892,36147.42495038541
2893,36147.42495038541
2894,36673.88364480041
2895,37375.72924340674
2896,36849.360232846804
2897,36673.88364480041
2898,36498.421521891934
2899,36849.360232846804
2900,38604.05378762117
2901,39130.50669598101
2902,38779.585343191626
2903,39481.439620880716
2904,39832.36386669766
2905,39920.17303989665
2906,39481.439620880716
2907,40271.09439268602
2908,38779.585343191626
2909,40534.296256131485
2910,40885.20892983811
2911,40358.82545414026
2912,39832.36386669766
2913,40358.82545414026
2914,39656.89885076161
2915,39656.89885076161
2916,40444.69919188621
2917,40972.20805531386
2918,40268.86097539195
2919,40444.69919188621
2920,40005.09786459538
2921,40620.52872929774
2922,40884.277374956386
2923,40532.60094196785
2924,40268.86097539195
2925,40444.69919188621
2926,40268.86097539195
2927,39653.35199894486
2928,38686.183947674734
2929,40005.09786459538
2930,40972.20805531386
2931,41939.36742750124
2932,42642.78972614029
2933,42027.303893913864
2934,41499.789244431064
2935,41851.45121228168
2936,41939.36742750124
2937,41323.94524188163
2938,42027.303893913864
2939,40972.20805531386
2940,41675.60431670467
2941,43434.04144917142
2942,42906.54415785411
2943,43785.816245097776
2944,45104.6491572461
2945,43258.21480478748
2946,44664.97261123811
2947,45720.0887010312
2948,42378.95139662657
2949,41851.45121228168
2950,42027.303893913864
2951,42203.11028710472
2952,42203.11028710472
2953,41851.45121228168
2954,42203.11028710472
2955,42730.70594135984
2956,42378.95139662657
2957,42115.20275096792
2958,41851.45121228168
2959,43082.3794813208
2960,42378.95139662657
2961,42203.11028710472
2962,41851.45121228168
2963,40268.86097539195
2964,39741.27110719199
2965,40005.09786459538
2966,39213.76802981952
2967,38774.18984674935
2968,37977.55419938628
2969,37360.72600236134
2970,37977.55419938628
2971,38770.55331107753
2972,38770.55331107753
2973,38858.74436391746
2974,38241.88145056154
2975,37801.34278233381
2976,38594.33032191472
2977,37360.72600236134
2978,37536.931633358654
2979,38241.88145056154
2980,38506.2058087092
2981,38770.55331107753
2982,38770.55331107753
2983,39827.94042752327
2984,40004.15473760333
2985,40004.15473760333
2986,40092.33421833293
2987,39651.72322441563
2988,40180.45294548329
2989,39827.94042752327
2990,38858.74436391746
2991,38418.1102257795
2992,37889.447044346256
2993,37536.931633358654
2994,37184.51169228129
2995,37889.447044346256
2996,38594.33032191472
2997,37536.931633358654
2998,35950.88133547966
2999,36832.06571395567
3000,36303.330206832856
3001,36479.637093795565
3002,35334.12835717188
3003,35246.01830910427
3004,34364.842609711006
3005,35598.449822291965
3006,35069.72299425189
3007,35246.01830910427
3008,34188.625406603365
3009,34364.842609711006
3010,33307.45260023768
3011,33924.29526240053
3012,34188.625406603365
3013,35246.01830910427
3014,34981.61294618428
3015,35246.01830910427
3016,34717.27990895387
3017,34541.05402676347
3018,35422.24129826707
3019,36215.22015876524
3020,35774.67570448235
3021,36127.110110697635
3022,36567.72978369767
3023,37625.13136528134
3024,38418.1102257795
3025,37889.447044346256
3026,38594.33032191472
3027,38770.55331107753
3028,38418.1102257795
3029,37536.931633358654
3030,39123.06293600996
3031,39123.06293600996
3032,39299.283032145184
3033,39123.06293600996
3034,40356.681720701265
3035,41414.06305109184
3036,40532.89603078132
3037,40620.9945067386
3038,39739.82170037291
3039,40709.11034086137
3040,40532.89603078132
3041,39999.49407016713
3042,40264.44910832789
3043,40264.44910832789
3044,39822.894987418535
3045,38763.312063037294
3046,35849.46336053029
3047,34966.44480256665
3048,31257.878529984093
3049,31434.457361539604
3050,30904.697722652396
3051,31522.839354200016
3052,29668.52150157774
3053,29845.100333133254
3054,29138.77054177328
3055,28962.09334727995
3056,27990.860592255714
3057,29227.03392030279
3058,28608.909646920674
3059,29491.931097911896
3060,28255.72883958899
3061,28344.029827477072
3062,27549.31515042911
3063,27902.56828345038
3064,26842.965107876065
3065,27196.14591520775
3066,26666.386276320547
3067,25783.3706113845
3068,25783.3706113845
3069,25959.958122022756
3070,26842.965107876065
3071,26313.124464216533
3072,26313.124464216533
3073,25253.529967724968
3074,19425.83834876611
3075,18101.358246775777
3076,18984.291460425713
3077,18542.824130343844
3078,18719.4130874959
3079,18542.824130343844
3080,18984.291460425713
3081,18719.4130874959
3082,18984.291460425713
3083,19249.24939161405
3084,19602.422966376784
3085,20132.18694480536
3086,20485.441524340415
3087,21368.371844962767
3088,20838.61365258936
3089,20662.023248923517
3090,21015.201163227626
3091,20132.18694480536
3092,19425.83834876611
3093,18719.4130874959
3094,19337.541700419388
3095,19511.331653384896
3096,20132.10594003304
3097,20220.781574993125
3098,19511.331653384896
3099,19866.0587839597
3100,20132.10594003304
3101,19866.0587839597
3102,19333.965918326812
3103,19067.843543536317
3104,18801.803620031933
3105,18447.066363860595
3106,18801.803620031933
3107,18535.746338362052
3108,18269.704968343885
3109,18269.704968343885
3110,18624.434991946262
3111,18979.15778297969
3112,18447.066363860595
3113,18624.434991946262
3114,17914.895386482964
3115,17205.438232305783
3116,17382.801074336294
3117,17560.16970242196
3118,17914.895386482964
3119,17648.84967692342
3120,17382.801074336294
3121,18092.33923328579
3122,17560.16970242196
3123,17737.528204911087
3124,17560.16970242196
3125,17560.16970242196
3126,16939.391076232445
3127,16584.580047857744
3128,16141.172942781479
3129,16141.172942781479
3130,16673.26436190058
3131,16762.02534117436
3132,16318.537231325772
3133,16052.487182224853
3134,16850.708208703407
3135,17028.076836789074
3136,17028.076836789074
3137,16850.708208703407
3138,20043.425965531576
3139,20132.10594003304
3140,19688.6959419292
3141,19688.6959419292
3142,21462.409706547936
3143,21462.409706547936
3144,21285.06277616914
3145,21107.691255055888
3146,22526.679335613615
3147,21994.593702549686
3148,21817.22362795023
3149,22349.322279638272
3150,23236.21170850795
3151,22437.992128543196
3152,22881.40646618842
3153,22615.362203142657
3154,21817.22362795023
3155,21373.7253925051
3156,21817.22362795023
3157,22260.63362605407
3158,22526.679335613615
3159,22704.0450706717
3160,24123.033151229436
3161,23768.304574140842
3162,23768.304574140842
3163,23497.72549035874
3164,23141.713855537095
3165,23497.72549035874
3166,23497.72549035874
3167,23230.706277017518
3168,22607.626247385735
3169,22429.635618369728
3170,22429.635618369728
3171,22607.626247385735
3172,22429.635618369728
3173,22963.627756610847
3174,22963.627756610847
3175,22696.630240976494
3176,21361.547192894497
3177,20115.450780237752
3178,21005.539897614213
3179,20738.53225638333
3180,21183.542098740567
3181,20916.537350537255
3182,21005.539897614213
3183,20293.450088336514
3184,19581.445623372503
3185,19937.447132597616
3186,19403.44342224616
3187,20293.450088336514
3188,20738.53225638333
3189,20293.450088336514
3190,21183.542098740567
3191,20827.536249974077
3192,21272.541752789944
3193,22429.635618369728
3194,24031.733540251575
3195,23319.716056663437
3196,23586.710679270214
3197,23942.725207119438
3198,22696.630240976494
3199,21717.540023036854
3200,21806.6293609413
3201,22073.628323089448
3202,21628.551941097798
3203,20916.537350537255
3204,20827.536249974077
3205,21272.541752789944
3206,23764.71432691035
3207,24921.80674597633
3208,24120.71872916304
3209,23853.71108793214
3210,24298.80772111688
3211,24209.71693669863
3212,23319.716056663437
3213,23675.72479845751
3214,23497.72549035874
3215,23853.71108793214
3216,23853.71108793214
3217,26083.287887885723
3218,25547.282202446833
3219,25904.6521137187
3220,26083.287887885723
3221,26440.571008330095
3222,26440.571008330095
3223,26529.88455587223
3224,26261.92366205274
3225,26440.571008330095
3226,25904.6521137187
3227,26619.206782497116
3228,26619.206782497116
3229,26172.615900565765
3230,25726.01344652409
3231,26083.287887885723
3232,25904.6521137187
3233,25457.971547932284
3234,25547.282202446833
3235,26261.92366205274
3236,27065.901813421446
3237,26440.571008330095
3238,26797.86280785721
3239,26619.206782497116
3240,26619.206782497116
3241,27244.540480616044
3242,26887.26025319926
3243,26261.92366205274
3244,26083.287887885723
3245,25993.985912453918
3246,25368.660893417727
3247,25011.360414807856
3248,25100.697106570657
3249,24743.396627960785
3250,23403.506814549648
3251,23760.792828021597
3252,23403.506814549648
3253,23224.87682643779
3254,23760.792828021597
3255,23760.792828021597
3256,23939.43728127137
3257,23939.43728127137
3258,23850.11794767407
3259,23939.43728127137
3260,23939.43728127137
3261,22867.512701221098
3262,22688.866801457534
3263,22510.238259859467
3264,21616.94511443484
3265,21170.342660393162
3266,20723.743099379073
3267,20187.73596742639
3268,21170.342660393162
3269,21259.660547476673
3270,22152.945013818557
3271,22331.58946706833
3272,21616.94511443484
3273,21438.313679809195
3274,22152.945013818557
3275,21616.94511443484
3276,23582.159946882162
3277,23492.837720257277
3278,23090.80814218676
3279,22331.58946706833
3280,22152.945013818557
3281,21616.94511443484
3282,21214.999434164234
3283,21438.313679809195
3284,21081.018987254483
3285,20991.698207143392
3286,21884.985566512863
3287,22956.8320348184
3288,22197.60757364479
3289,21795.58378162944
3290,21974.30779313775
3291,22331.58946706833
3292,21795.58378162944
3293,21478.104381185665
3294,20984.905378378528
3295,20267.44610990679
3296,19639.73145008705
3297,19819.076016011903
3298,19639.73145008705
3299,19729.403733049476
3300,18742.918936607715
3301,19370.63359642745
3302,19011.938678522576
3303,19370.63359642745
3304,19415.465398367287
3305,19953.582993941756
3306,18922.263502532565
3307,19011.938678522576
3308,19460.379651593244
3309,18653.24231410391
3310,18832.59121957014
3311,18025.44954253943
3312,18372.978820487744
3313,18832.59121957014
3314,19191.286137475014
3315,18742.918936607715
3316,19011.938678522576
3317,18473.897748179057
3318,19011.938678522576
3319,18742.918936607715
3320,19236.120832442433
3321,19415.465398367287
3322,19370.63359642745
3323,20357.11116030026
3324,21298.762708288396
3325,20536.470191363027
3326,20267.44610990679
3327,20357.11116030026
3328,19863.912157493116
3329,19101.60806845742
3330,20088.089971871606
3331,22240.41570279032
3332,22733.61470559747
3333,22509.43833773277
3334,22285.25039775775
3335,22868.130362610056
3336,24168.47104244791
3337,23944.285995500464
3338,23361.4147097309
3339,23764.941429575614
3340,23854.606479969076
3341,23854.606479969076
3342,24213.310076956706
3343,24123.63779399428
3344,24841.094169438435
3345,24616.907675977196
3346,24930.775131483613
3347,24927.14727489454
3348,25017.134897863514
3349,25197.086999580795
3350,24927.14727489454
3351,25107.11384174974
3352,25107.11384174974
3353,25197.086999580795
3354,25107.11384174974
3355,25242.082257579066
3356,25737.006951339466
3357,25467.049868487713
3358,26097.021089822185
3359,26052.022938796323
3360,25197.086999580795
3361,25467.049868487713
3362,25602.024070372216
3363,26007.033466853212
3364,26007.033466853212
3365,25737.006951339466
3366,25737.006951339466
3367,25781.990637227413
3368,25287.0861946601
3369,25917.042950856656
3370,26187.008712791154
3371,25557.046170539437
3372,24882.157802951424
3373,24567.211248156564
3374,24387.166569556626
3375,24432.15893452732
3376,24432.15893452732
3377,24387.166569556626
3378,24387.166569556626
3379,24567.211248156564
3380,24252.18513510316
3381,23847.259636422074
3382,24297.178946587654
3383,27266.8833326395
3384,26097.021089822185
3385,26636.909218277444
3386,27986.758279143036
3387,28526.7476635637
3388,30326.508802025903
3389,29606.63385552237
3390,29606.63385552237
3391,28616.720821394752
3392,29696.612799408595
3393,29696.612799408595
3394,29516.562334753493
3395,30686.436149681136
3396,30416.481959856963
3397,30686.436149681136
3398,31136.437911132824
3399,30776.42087962252
3400,30326.508802025903
3401,31091.451332217293
3402,31046.456074219015
3403,29786.594636322403
3404,29876.582259291376
3405,29066.64736412929
3406,29336.578409732792
3407,30416.481959856963
3408,29966.5612031776
3409,29741.61384346204
3410,29606.63385552237
3411,30596.454312767328
3412,29786.594636322403
3413,29471.567076755215
3414,28796.701853387865
3415,28883.316206195068
3416,27529.411120658126
3417,26987.792961708234
3418,26626.786514764553
3419,27258.638204027964
3420,27303.781006432975
3421,27619.66490216473
3422,26897.550752311956
3423,26130.386376936833
3424,26401.150614484235
3425,26852.42530807245
3426,27123.18086653711
3427,26446.273165696166
3428,25904.756262711682
3429,26175.514714203924
3430,26356.028063272308
3431,26265.777174793282
3432,27348.897771589745
3433,26807.282505667437
3434,26897.550752311956
3435,28251.45583784891
3436,27800.175358205535
3437,27709.924469726506
3438,27890.432032739725
3439,28070.94248878052
3440,28251.45583784891
3441,28251.45583784891
3442,28522.289508058308
3443,28161.190484231967
3444,27709.924469726506
3445,28432.03283352411
3446,28070.94248878052
3447,30327.45771507313
3448,29752.05767303664
3449,31545.977788808785
3450,33757.37914297221
3451,32764.497862544442
3452,32403.476950462842
3453,32132.63170814312
3454,32493.733624997036
3455,32945.00831858525
3456,33125.512988570874
3457,30778.741087744085
3458,30507.973957169095
3459,30056.69926358089
3460,29594.107046088015
3461,28522.289508058308
3462,28793.05374560571
3463,28973.564201646517
3464,29154.071764659726
3465,28973.564201646517
3466,30056.69926358089
3467,29244.32554616634
3468,29244.32554616634
3469,29469.961446446654
3470,30553.093615353442
3471,31500.84655851411
3472,31591.117698186215
3473,31677.966386227643
3474,31089.689478419252
3475,30818.106514065857
3476,31270.706214287075
3477,30772.842204502365
3478,29686.736003240254
3479,29550.986469963515
3480,29098.476453597366
3481,28238.610795380417
3482,27695.59530410795
3483,28600.705020695306
3484,28962.71824123787
3485,28962.71824123787
3486,29143.726298022953
3487,28781.710184452804
3488,27740.848041561112
3489,28645.957758148477
3490,28781.710184452804
3491,28600.705020695306
3492,27605.095615256785
3493,25342.36037966075
3494,25342.36037966075
3495,25523.3713294734
3496,25432.86874759466
3497,25523.3713294734
3498,26247.47588230327
3499,27559.851556886366
3500,26880.993955454498
3501,27333.584976592967
3502,26926.249585935246
3503,24889.850363294598
3504,24889.850363294598
3505,25613.876804379735
3506,25523.3713294734
3507,25704.388065341223
3508,24527.76771009004
3509,25161.363894986003
3510,26609.49199587342
3511,26609.49199587342
3512,26518.992307022258
3513,27333.584976592967
3514,28238.610795380417
3515,27695.59530410795
3516,27786.092099931528
3517,27152.501701090736
3518,26337.987143264774
3519,27243.079501686632
3520,28329.13073542466
3521,28238.610795380417
3522,27333.584976592967
3523,27695.59530410795
3524,27424.09045149929
3525,27695.59530410795
3526,27695.59530410795
3527,27605.095615256785
3528,27605.095615256785
3529,27876.60914694819
3530,28148.111106529253
3531,29324.731461780444
3532,29867.83374388041
3533,30003.586170184735
3534,29686.736003240254
3535,31587.463804348896
3536,31587.463804348896
3537,31677.966386227643
3538,31858.968656957546
3539,31406.4586405914
3540,30953.856047342604
3541,31949.47413186388
3542,31768.463182051222
3543,31496.952543387404
3544,31406.4586405914
3545,30994.323717173495
3546,30495.178096169515
3547,30177.538132694885
3548,30631.30661605963
3549,30585.93815750315
3550,31584.301725200683
3551,31947.31593328697
3552,31312.038899365285
3553,31175.91616553034
3554,31584.301725200683
3555,32072.152966520665
3556,31947.31593328697
3557,31675.04442836882
3558,31675.04442836882
3559,31856.555871953336
3560,32219.581652149947
3561,34397.820231129524
3562,35849.9696403573
3563,35668.452410717626
3564,35396.20115699257
3565,34942.42688757265
3566,33671.800494039715
3567,33853.300365513904
3568,34307.06306282348
3569,33717.183417734115
3570,34080.18894673765
3571,33762.54609023544
3572,34125.57476345963
3573,35305.43820263135
3574,35305.43820263135
3575,34216.314573600175
3576,34125.57476345963
3577,34579.325888658874
3578,35396.20115699257
3579,35577.70392149432
3580,34942.42688757265
3581,33036.442455345714
3582,34170.9461150437
3583,31765.810275757613
3584,32945.69685915
3585,33217.95100590265
3586,32945.69685915
3587,33989.4317784316
3588,33036.442455345714
3589,32673.42246120427
3590,31584.301725200683
3591,32219.581652149947
3592,32673.42246120427
3593,32128.818697788734
3594,31493.541663867054
3595,30858.195197283378
3596,31312.038899365285
3597,31039.695068757566
3598,31266.653082643308
3599,31493.541663867054
3600,31992.684391843453
3601,32398.52698026835
3602,32489.611060691277
3603,32671.605639882153
3604,32125.5235393717
3605,32580.61124331429
3606,33126.62969721792
3607,33308.62427640879
3608,32580.61124331429
3609,31306.51610970935
3610,31397.522078387545
3611,31579.51376455083
3612,31306.51610970935
3613,31261.014571884054
3614,31670.531305339355
3615,31852.525884530223
3616,32580.61124331429
3617,32580.61124331429
3618,32216.526615022303
3619,31261.014571884054
3620,30851.42840576676
3621,29122.31789390881
3622,26119.10646239074
3623,26710.61777503692
3624,26756.11931286222
3625,26665.11045115645
3626,26938.128357191006
3627,26983.60964382323
3628,27313.539188470408
3629,27211.1231190049
3630,26392.115689342558
3631,27484.20467164629
3632,27120.117150326714
3633,27393.21895416118
3634,27393.21895416118
3635,26483.11297893799
3636,26574.107375505842
3637,25982.52084414252
3638,25345.50799367104
3639,25254.5107040756
3640,25391.023996634256
3641,25709.52029627346
3642,26210.103751986186
3643,26301.121292774704
3644,26665.11045115645
3645,27211.1231190049
3646,25300.026707038825
3647,25573.024361880296
3648,25573.024361880296
3649,25573.024361880296
3650,25300.026707038825
3651,25391.023996634256
3652,25300.026707038825
3653,25664.021651475734
3654,26437.602762029943
3655,26665.11045115645
3656,26665.11045115645
3657,26574.107375505842
3658,27757.205219515345
3659,28849.311559984584
3660,28303.2178873638
3661,28667.311194738537
3662,28940.3117426076
3663,29759.3278513527
3664,30214.418448322875
3665,29850.32514094813
3666,29076.819249111086
3667,29213.32096955941
3668,28121.205950007432
3669,28208.824183385936
3670,28208.824183385936
3671,29349.973127442045
3672,28756.616063197922
3673,29213.049024966607
3674,28665.251359099446
3675,27843.68938608132
3676,27478.537230611208
3677,28847.902655551665
3678,28847.902655551665
3679,28300.107882712084
3680,28163.189566291814
3681,28756.616063197922
3682,28208.824183385936
3683,27752.391221617247
3684,28026.25389170604
3685,27934.964406324725
3686,25743.970468731728
3687,23552.976531138724
3688,23918.1865471605
3689,23826.905740861934
3690,23735.62348804957
3691,23552.976531138724
3692,23416.048089121916
3693,23644.341235237203
3694,23370.406239458836
3695,23279.109521508566
3696,23461.691385298785
3697,23461.691385298785
3698,23050.90750576213
3699,25013.68640898458
3700,25287.549079073375
3701,23918.1865471605
3702,25013.68640898458
3703,25561.40307007942
3704,24739.751413206213
3705,24922.41717479634
3706,25241.90578289651
3707,24831.038005559956
3708,23324.755710713012
3709,21818.47486237987
3710,22274.900591579597
3711,23096.54646239763
3712,23552.976531138724
3713,22092.328853385912
3714,22366.26384916428
3715,21270.762540826407
3716,19947.05632371452
3717,20175.265572029908
3718,20722.970661014417
3719,21362.047686666345
3720,21362.047686666345
3721,21635.91035675514
3722,20631.688408202048
3723,20357.83441719601
3724,20266.549271356056
3725,20722.970661014417
3726,20540.40615538969
3727,20175.265572029908
3728,20449.12534909112
3729,20083.977533162382
3730,21179.48173452783
3731,21635.91035675514
3732,21818.47486237987
3733,21818.47486237987
3734,21544.623764401407
3735,20905.548185263255
3736,20266.549271356056
3737,20083.977533162382
3738,19627.479478273075
3739,19171.050856045767
3740,19444.904847051817
3741,19125.406113355115
3742,18851.552122349065
3743,18988.48345739346
3744,18897.198311553522
3745,18851.552122349065
3746,18805.91316571357
3747,18714.62801987363
3748,18897.198311553522
3749,19079.76860323341
3750,18805.91316571357
3751,18440.687238040093
3752,18349.407878255322
3753,18532.05917470753
3754,17527.83867266823
3755,17436.55352682828
3756,18440.687238040093
3757,17664.76566817125
3758,17938.61965917729
3759,18623.345767061262
3760,18258.118392873992
3761,17938.61965917729
3762,17619.126711535755
3763,17801.694110188062
3764,18988.48345739346
3765,18988.48345739346
3766,18805.91316571357
3767,18623.345767061262
3768,18805.91316571357
3769,18897.198311553522
3770,18440.687238040093
3771,18075.55244073548
3772,18303.761689050865
3773,18349.407878255322
3774,18075.55244073548
3775,17710.413303889498
3776,18166.830354006466
3777,18075.55244073548
3778,18075.55244073548
3779,17801.694110188062
3780,17801.694110188062
3781,17345.266934474548
3782,17436.55352682828
3783,18714.62801987363
3784,19627.479478273075
3785,19536.188546377965
3786,19079.76860323341
3787,19901.402901941117
3788,19764.400687720936
3789,20083.977533162382
3790,20814.255806854355
3791,20722.970661014417
3792,20175.265572029908
3793,20403.47626685909
3794,19810.120649128752
3795,19034.120967515166
3796,19171.050856045767
3797,19536.188546377965
3798,19262.33744839951
3799,18166.830354006466
3800,18623.345767061262
3801,19079.76860323341
3802,18075.55244073548
3803,17664.76566817125
3804,18349.407878255322
3805,17710.413303889498
3806,17801.694110188062
3807,17619.126711535755
3808,17527.83867266823
3809,17710.413303889498
3810,17984.26295535416
3811,17482.201162546527
3812,17253.986128175973
3813,16614.911995551625
3814,16888.767433071458
3815,16614.911995551625
3816,16523.623956684092
3817,16249.771412191842
3818,15062.984958014027
3819,14515.193078202028
3820,15062.984958014027
3821,15336.837502506276
3822,15701.983871921217
3823,15336.837502506276
3824,14150.053941356036
3825,14241.339087195987
3826,13967.482203162363
3827,13876.195610808621
3828,13693.631105183897
3829,13054.559865587124
3830,13191.48541457636
3831,12552.487947182954
3832,12324.277252353775
3833,12324.277252353775
3834,15245.558142721495
3835,15154.271550367761
3836,14789.126627466603
3837,14971.70125868787
3838,15199.90761397567
3839,15336.837502506276
3840,16067.201120511952
3841,16249.771412191842
3842,15610.692940026109
3843,16067.201120511952
3844,15519.410687213753
3845,15793.260338678416
3846,15336.837502506276
3847,15701.983871921217
3848,16341.053665004198
3849,16158.489159379476
3850,16888.767433071458
3851,16797.47794769014
3852,16432.34459689932
3853,16614.911995551625
3854,16249.771412191842
3855,16432.34459689932
3856,17253.986128175973
3857,17162.618531049913
3858,16797.47794769014
3859,16980.04823937003
3860,17436.55352682828
3861,17619.126711535755
3862,18155.459309091522
3863,18166.830354006466
3864,17892.97636300043
3865,17710.413303889498
3866,17619.126711535755
3867,17619.126711535755
3868,16706.198587905357
3869,16797.47794769014
3870,16067.201120511952
3871,15701.983871921217
3872,15428.126987887594
3873,14880.413219820346
3874,15336.837502506276
3875,16341.053665004198
3876,16797.47794769014
3877,17162.618531049913
3878,17071.337724751345
3879,16706.198587905357
3880,16341.053665004198
3881,16432.34459689932
3882,16341.053665004198
3883,16341.053665004198
3884,16295.41181534113
3885,16204.12811601497
3886,17984.26295535416
3887,17253.986128175973
3888,16341.053665004198
3889,16660.553845214694
3890,16888.767433071458
3891,16980.04823937003
3892,16797.47794769014
3893,17664.76566817125
3894,17710.413303889498
3895,18440.687238040093
3896,18440.687238040093
3897,18805.91316571357
3898,19262.33744839951
3899,19399.261550874948
3900,18714.62801987363
3901,18166.830354006466
3902,18075.55244073548
3903,18075.55244073548
3904,17892.97636300043
3905,17892.97636300043
3906,16980.04823937003
3907,16706.198587905357
3908,16797.47794769014
3909,17710.413303889498
3910,17801.694110188062
3911,18623.345767061262
3912,18623.345767061262
3913,18897.198311553522
3914,19171.050856045767
3915,18988.48345739346
3916,18440.687238040093
3917,18668.983277182964
3918,18714.62801987363
3919,18258.118392873992
3920,18075.55244073548
3921,18166.830354006466
3922,18258.118392873992
3923,17892.97636300043
3924,18440.687238040093
3925,18258.118392873992
3926,17710.413303889498
3927,17892.97636300043
3928,17619.126711535755
3929,18349.407878255322
3930,18349.407878255322
3931,18258.118392873992
3932,18258.118392873992
3933,18349.407878255322
3934,18258.118392873992
3935,17892.97636300043
3936,17527.83867266823
3937,17436.55352682828
3938,16980.04823937003
3939,16523.623956684092
3940,16432.34459689932
3941,16888.767433071458
3942,16249.771412191842
3943,17162.618531049913
3944,16980.04823937003
3945,16888.767433071458
3946,16797.47794769014
3947,16888.767433071458
3948,15884.54982405974
3949,15245.558142721495
3950,15336.837502506276
3951,15884.54982405974
3952,13054.559865587124
3953,12780.701535039705
3954,12871.985234365864
3955,12963.268933692012
3956,13328.416749620756
3957,13237.120031670478
3958,13054.559865587124
3959,12598.137029414984
3960,12232.989213486242
3961,12232.989213486242
3962,12369.91620898927
3963,12598.137029414984
3964,12552.487947182954
3965,12598.137029414984
3966,12324.277252353775
3967,12141.709853701468
3968,12141.709853701468
3969,12141.709853701468
3970,12232.989213486242
3971,12141.709853701468
3972,11913.4130913017
3973,11228.778113786591
3974,11137.487905148377
3975,11685.203119729418
3976,11548.273231198815
3977,11411.344065925105
3978,11456.988085358862
3979,11502.63210479263
3980,11776.488265569358
