step,date,action,balance,shares_held,price,avg_buy_price,total_asset,reward,real_shares_bought,real_shares_sold
41,2023-08-31,1,174.57371554565464,6.0,138.00999450683594,133.5999984741211,1002.6336825866703,[-1.0291827],3.0,0.0
42,2023-09-01,1,39.624362884521815,7.0,138.1199951171875,133.75428336007255,1006.4643287048343,[1.2771103],1.0,0.0
43,2023-09-05,1,39.624362884521815,7.0,137.27000427246094,133.75428336007255,1000.5143927917484,[-1.2590299],0.0,0.0
44,2023-09-06,1,39.624362884521815,7.0,135.36000061035156,133.75428336007255,987.1443671569828,[1.010901],0.0,0.0
45,2023-09-07,1,39.624362884521815,7.0,137.85000610351562,133.75428336007255,1004.5744056091312,[-1.3122802],0.0,0.0
46,2023-09-08,1,39.624362884521815,7.0,138.22999572753906,133.75428336007255,1007.2343329772953,[0.9740622],0.0,0.0
47,2023-09-11,1,39.624362884521815,7.0,143.10000610351562,133.75428336007255,1041.3244056091312,[-1.2375199],0.0,0.0
48,2023-09-12,1,39.624362884521815,7.0,141.22999572753906,133.75428336007255,1028.2343329772953,[1.145171],0.0,0.0
49,2023-09-13,1,39.624362884521815,7.0,144.85000610351562,133.75428336007255,1053.5744056091312,[0.31153655],0.0,0.0
50,2023-09-14,2,1003.7621845092776,0.0,144.72000122070312,0.0,1003.7621845092776,[5.0186706],0.0,7.0
51,2023-09-15,1,588.573479187012,3.0,140.38999938964844,138.1199951171875,1009.7434773559573,[-0.99389845],3.0,0.0
52,2023-09-18,1,175.93984634399447,6.0,139.97999572753906,137.69499969482422,1015.8198207092289,[-1.0312785],3.0,0.0
53,2023-09-19,1,40.30912573242222,7.0,137.6300048828125,137.3614283970424,1003.7191599121097,[-0.9837274],1.0,0.0
54,2023-09-20,1,40.30912573242222,7.0,135.2899932861328,137.3614283970424,987.3390787353519,[1.190574],0.0,0.0
55,2023-09-21,1,40.30912573242222,7.0,129.3300018310547,137.3614283970424,945.619138549805,[0.45989215],0.0,0.0
56,2023-09-22,2,1040.0057683715822,0.0,129.1199951171875,0.0,1040.0057683715822,[5.087421],0.0,7.0
57,2023-09-25,1,615.4684012145998,3.0,131.27000427246094,141.22999572753906,1009.2784140319826,[-1.0948858],3.0,0.0
58,2023-09-26,1,180.04928286743183,6.0,125.9800033569336,143.04000091552734,935.9293030090334,[1.2177854],3.0,0.0
59,2023-09-27,1,35.03984164428729,7.0,125.9800033569336,143.2800009591239,916.8998651428225,[-1.0176795],1.0,0.0
60,2023-09-28,1,35.03984164428729,7.0,125.9800033569336,143.2800009591239,916.8998651428225,[-1.32593],0.0,0.0
61,2023-09-29,1,35.03984164428729,7.0,127.12000274658205,143.2800009591239,924.8798608703617,[-1.24361],0.0,0.0
62,2023-10-02,1,35.03984164428729,7.0,129.4600067138672,143.2800009591239,941.2598886413576,[-1.2843498],0.0,0.0
63,2023-10-03,1,35.03984164428729,7.0,124.72000122070312,143.2800009591239,908.0798501892092,[-1.2841402],0.0,0.0
64,2023-10-04,1,35.03984164428729,7.0,127.0,143.2800009591239,924.0398416442873,[-1.3601599],0.0,0.0
65,2023-10-05,1,35.03984164428729,7.0,125.95999908447266,143.2800009591239,916.7598352355959,[-1.2394102],0.0,0.0
66,2023-10-06,1,35.03984164428729,7.0,127.95999908447266,143.2800009591239,930.7598352355959,[1.1710489],0.0,0.0
67,2023-10-09,1,35.03984164428729,7.0,128.25999450683594,143.2800009591239,932.8598031921389,[-1.3460901],0.0,0.0
68,2023-10-10,1,35.03984164428729,7.0,129.47999572753906,143.2800009591239,941.3998117370608,[-1.235],0.0,0.0
69,2023-10-11,1,35.03984164428729,7.0,131.8300018310547,143.2800009591239,957.8498544616701,[-1.235],0.0,0.0
70,2023-10-12,1,35.03984164428729,7.0,132.3300018310547,143.2800009591239,961.3498544616701,[0.92791694],0.0,0.0
71,2023-10-13,1,35.03984164428729,7.0,129.7899932861328,143.2800009591239,943.569794647217,[1.1921928],0.0,0.0
72,2023-10-16,1,35.03984164428729,7.0,132.5500030517578,143.2800009591239,962.889863006592,[-1.3345401],0.0,0.0
73,2023-10-17,0,35.03984164428729,7.0,131.47000122070312,143.2800009591239,955.3298501892092,[1.5360641],0.0,0.0
74,2023-10-18,0,35.03984164428729,7.0,128.1300048828125,143.2800009591239,931.9498758239748,[-1.0568401],0.0,0.0
75,2023-10-19,0,35.03984164428729,7.0,128.39999389648438,143.2800009591239,933.839798919678,[1.5003517],0.0,0.0
76,2023-10-20,0,35.03984164428729,7.0,125.16999816894533,143.2800009591239,911.2298288269046,[0.8219634],0.0,0.0
77,2023-10-23,0,35.03984164428729,7.0,126.55999755859376,143.2800009591239,920.9598245544437,[1.3081539],0.0,0.0
78,2023-10-24,0,35.03984164428729,7.0,128.55999755859375,143.2800009591239,934.9598245544436,[1.5431689],0.0,0.0
79,2023-10-25,1,35.03984164428729,7.0,121.38999938964844,143.2800009591239,884.7698373718264,[0.45137554],0.0,0.0
80,2023-10-26,1,35.03984164428729,7.0,119.56999969482422,143.2800009591239,872.0298395080569,[-1.3383402],0.0,0.0
81,2023-10-27,0,35.03984164428729,7.0,127.73999786376952,143.2800009591239,929.2198266906739,[1.5238953],0.0,0.0
82,2023-10-30,0,35.03984164428729,7.0,132.7100067138672,143.2800009591239,964.0098886413576,[-1.1076801],0.0,0.0
83,2023-10-31,2,930.1560557556154,0.0,133.08999633789062,0.0,930.1560557556154,[-1.4649726],0.0,7.0
84,2023-11-01,1,544.1856741027834,3.0,137.0,128.39999389648438,955.1856741027834,[-0.9908122],3.0,0.0
85,2023-11-02,2,918.9446486206057,0.0,138.07000732421875,0.0,918.9446486206057,[-1.4688563],0.0,3.0
86,2023-11-03,1,538.5052959594727,3.0,138.60000610351562,126.55999755859376,954.3053142700196,[-0.9902278],3.0,0.0
87,2023-11-06,1,152.0539432983399,6.0,139.74000549316406,127.55999755859375,990.4939762573242,[1.0413586],3.0,0.0
88,2023-11-07,1,30.421163909912167,7.0,142.7100067138672,126.67856924874442,1029.3912109069825,[-1.1769267],1.0,0.0
89,2023-11-08,1,30.421163909912167,7.0,142.0800018310547,126.67856924874442,1024.981176727295,[-1.27322],0.0,0.0
90,2023-11-09,1,30.421163909912167,7.0,140.60000610351562,126.67856924874442,1014.6212066345215,[1.2999785],0.0,0.0
91,2023-11-10,2,957.5332708129883,0.0,143.55999755859375,0.0,957.5332708129883,[5.097407],0.0,7.0
92,2023-11-13,1,557.4647418212892,3.0,142.58999633789062,133.08999633789062,985.234730834961,[-1.0923014],3.0,0.0
93,2023-11-14,1,145.64274182128918,6.0,145.8000030517578,135.0449981689453,1020.442760131836,[1.2560935],3.0,0.0
94,2023-11-15,1,7.296594482421995,7.0,143.1999969482422,135.47714233398438,1009.6965731201174,[1.0334041],1.0,0.0
95,2023-11-16,2,975.5562371215822,0.0,142.8300018310547,0.0,975.5562371215822,[4.0671234],0.0,7.0
96,2023-11-17,1,555.497780609131,3.0,145.17999267578125,139.74000549316406,991.0377586364748,[-1.0944128],3.0,0.0
97,2023-11-20,2,982.7715407104495,0.0,146.1300048828125,0.0,982.7715407104495,[4.1623945],0.0,3.0
98,2023-11-21,2,982.7715407104495,0.0,143.89999389648438,0.0,982.7715407104495,[-1.3],0.0,0.0
99,2023-11-22,1,560.1279223632815,3.0,146.7100067138672,140.60000610351562,1000.2579425048831,[-1.0946858],3.0,0.0
100,2023-11-24,0,560.1279223632815,3.0,146.74000549316406,140.60000610351562,1000.3479388427737,[1.1104032],0.0,0.0
101,2023-11-27,1,131.5023933715823,6.0,147.72999572753906,141.59500122070312,1017.8823677368166,[-1.0540476],3.0,0.0
102,2023-11-28,2,1004.552811645508,0.0,147.02999877929688,0.0,1004.552811645508,[4.983719],0.0,6.0
103,2023-11-29,1,574.0936208190919,3.0,146.32000732421875,143.1999969482422,1013.0536427917482,[-1.0955112],3.0,0.0
104,2023-11-30,2,1001.7266463012697,0.0,146.08999633789062,0.0,1001.7266463012697,[-1.1487237],0.0,3.0
105,2023-12-01,1,565.3155883178713,3.0,147.02999877929688,145.17999267578125,1006.4055846557619,[-1.0961397],3.0,0.0
106,2023-12-04,1,126.04879364013692,6.0,144.83999633789062,145.65499877929688,995.0887716674806,[0.60099286],3.0,0.0
107,2023-12-05,1,126.04879364013692,6.0,146.8800048828125,145.65499877929688,1007.3288229370119,[-1.2701402],0.0,0.0
108,2023-12-06,2,1004.5483138427737,0.0,144.52000427246094,0.0,1004.5483138427737,[4.0768685],0.0,6.0
109,2023-12-07,2,1004.5483138427737,0.0,146.8800048828125,0.0,1004.5483138427737,[-1.3],0.0,0.0
110,2023-12-08,2,1004.5483138427737,0.0,147.4199981689453,0.0,1004.5483138427737,[-1.3],0.0,0.0
111,2023-12-11,1,562.5761375122073,3.0,145.88999938964844,147.02999877929688,1000.2461356811526,[-1.096727],3.0,0.0
112,2023-12-12,1,122.73819549560574,6.0,147.47999572753906,146.6750030517578,1007.6181698608401,[-1.1328915],3.0,0.0
113,2023-12-13,1,122.73819549560574,6.0,148.83999633789062,146.6750030517578,1015.7781735229495,[-1.2341402],0.0,0.0
114,2023-12-14,2,1003.1538281860354,0.0,147.4199981689453,0.0,1003.1538281860354,[2.8824503],0.0,6.0
115,2023-12-15,1,567.7647991943362,3.0,149.97000122070312,144.83999633789062,1017.6748028564456,[-0.9960318],3.0,0.0
116,2023-12-18,2,1007.5235338134769,0.0,154.07000732421875,0.0,1007.5235338134769,[3.6674385],0.0,3.0
117,2023-12-19,1,573.0964009704593,3.0,153.7899932861328,144.52000427246094,1034.4663808288578,[-0.9959302],3.0,0.0
118,2023-12-20,1,131.5751062927249,6.0,152.1199951171875,145.70000457763672,1044.29507699585,[1.1070036],3.0,0.0
119,2023-12-21,1,131.5751062927249,6.0,153.83999633789062,145.70000457763672,1054.6150843200687,[0.6131156],0.0,0.0
120,2023-12-22,2,1005.1644226379397,0.0,153.4199981689453,0.0,1005.1644226379397,[0.8972882],0.0,6.0
121,2023-12-26,1,561.8395554809572,3.0,153.41000366210938,147.47999572753906,1022.0695664672853,[-0.9968698],3.0,0.0
122,2023-12-27,2,1007.4665045166017,0.0,153.33999633789062,0.0,1007.4665045166017,[3.1991355],0.0,3.0
123,2023-12-28,1,564.3219900207521,3.0,153.3800048828125,147.4199981689453,1024.4620046691896,[-0.9968507],3.0,0.0
