step,date,action,balance,shares_held,price,avg_buy_price,total_asset,reward,real_shares_bought,real_shares_sold
50,2023-10-27,2,1228.4882246398925,0.0,207.3000030517578,0.0,1228.4882246398925,[4.310225],0.0,3.0
51,2023-10-30,1,462.4091062927246,3.0,197.3600006103516,254.8500061035156,1054.4891081237793,[-1.0308937],3.0,0.0
52,2023-10-31,2,1188.9930043640136,0.0,200.83999633789065,0.0,1188.9930043640136,[-1.586574],0.0,3.0
53,2023-11-01,1,527.3423425292967,3.0,205.6600036621093,220.1100006103516,1144.3223535156246,[-1.1198992],3.0,0.0
54,2023-11-02,1,102.5143715209959,5.0,218.509994506836,216.8620025634766,1195.0643440551758,[-1.1429964],2.0,0.0
55,2023-11-03,1,102.5143715209959,5.0,219.9600067138672,216.8620025634766,1202.3144050903318,[0.21996783],0.0,0.0
56,2023-11-06,1,102.5143715209959,5.0,219.2700042724609,216.8620025634766,1198.8643928833003,[1.2016832],0.0,0.0
57,2023-11-07,2,1162.490162384033,0.0,222.17999267578125,0.0,1162.490162384033,[-1.2736851],0.0,5.0
58,2023-11-08,1,543.975618896484,3.0,222.1100006103516,205.75999450683602,1210.3056207275388,[-1.1303535],3.0,0.0
59,2023-11-09,1,128.54641278076133,5.0,209.97999572753903,206.37599792480472,1178.4463914184564,[0.8204742],2.0,0.0
60,2023-11-10,1,128.54641278076133,5.0,214.6499938964844,206.37599792480472,1201.7963822631834,[-1.3741001],0.0,0.0
61,2023-11-13,1,128.54641278076133,5.0,223.7100067138672,206.37599792480472,1247.0964463500973,[1.2152264],0.0,0.0
62,2023-11-14,0,128.54641278076133,5.0,237.4100036621093,206.37599792480472,1315.5964310913077,[1.3589957],0.0,0.0
63,2023-11-15,0,128.54641278076133,5.0,242.83999633789065,206.37599792480472,1342.7463944702147,[1.3999947],0.0,0.0
64,2023-11-16,2,1226.1468462829587,0.0,233.58999633789065,0.0,1226.1468462829587,[4.7563043],0.0,5.0
65,2023-11-17,1,567.0212134399412,3.0,234.3000030517578,219.2700042724609,1269.9212225952147,[-1.1196332],3.0,0.0
66,2023-11-20,2,1232.2281115112303,0.0,235.6000061035156,0.0,1232.2281115112303,[4.2838497],0.0,3.0
67,2023-11-21,1,564.5654496765134,3.0,241.1999969482422,222.1100006103516,1288.1654405212398,[-1.1205325],3.0,0.0
68,2023-11-22,1,143.76553823852515,5.0,234.2100067138672,217.25799865722655,1314.815571807861,[-1.1786611],2.0,0.0
69,2023-11-24,1,143.76553823852515,5.0,235.4499969482422,217.25799865722655,1321.015522979736,[1.2564294],0.0,0.0
70,2023-11-27,0,143.76553823852515,5.0,236.0800018310547,217.25799865722655,1324.1655473937985,[1.3997676],0.0,0.0
71,2023-11-28,2,1328.4414565124505,0.0,246.72000122070312,0.0,1328.4414565124505,[5.081843],0.0,5.0
72,2023-11-29,1,598.4644275207512,3.0,244.13999938964844,242.83999633789065,1330.8844256896964,[-1.1270945],3.0,0.0
73,2023-11-30,2,1297.8328765563958,0.0,240.0800018310547,0.0,1297.8328765563958,[-1.5574172],0.0,3.0
74,2023-12-01,2,1297.8328765563958,0.0,238.8300018310547,0.0,1297.8328765563958,[-1.3],0.0,0.0
75,2023-12-04,1,589.619258209228,3.0,235.5800018310547,235.6000061035156,1296.3592637023921,[-1.1248033],3.0,0.0
76,2023-12-05,2,1311.772049072265,0.0,238.72000122070312,0.0,1311.772049072265,[4.8171096],0.0,3.0
77,2023-12-06,1,607.7367688903802,3.0,239.3699951171875,234.2100067138672,1325.8467542419426,[-1.1243634],3.0,0.0
78,2023-12-07,2,1312.6740597534172,0.0,242.63999938964844,0.0,1312.6740597534172,[3.0333838],0.0,3.0
79,2023-12-08,2,1312.6740597534172,0.0,243.83999633789065,0.0,1312.6740597534172,[-1.3],0.0,0.0
