step,date,action,balance,shares_held,price,avg_buy_price,total_asset,reward,real_shares_bought,real_shares_sold
122,2025-03-27,1,1000,0,3060.199951171875,0,1000.0,[-1.35],0,0
123,2025-03-28,1,1000,0,3086.5,0,1000.0,[-1.35],0,0
124,2025-03-31,1,1000,0,3122.800048828125,0,1000.0,[-1.35],0,0
125,2025-04-01,1,1000,0,3118.89990234375,0,1000.0,[-1.35],0,0
126,2025-04-02,1,1000,0,3139.89990234375,0,1000.0,[-1.35],0,0
127,2025-04-03,1,1000,0,3097.0,0,1000.0,[-1.35],0,0
128,2025-04-04,1,1000,0,3012.0,0,1000.0,[-1.35],0,0
129,2025-04-07,0,1000,0,2951.300048828125,0,1000.0,[-1.055],0,0
130,2025-04-08,1,1000,0,2968.39990234375,0,1000.0,[-1.35],0,0
131,2025-04-09,1,1000,0,3056.5,0,1000.0,[-1.35],0,0
132,2025-04-10,2,1000,0,3155.199951171875,0,1000.0,[-1.55],0,0
133,2025-04-11,1,1000,0,3222.199951171875,0,1000.0,[-1.35],0,0
134,2025-04-14,1,1000,0,3204.800048828125,0,1000.0,[-1.35],0,0
135,2025-04-15,1,1000,0,3218.699951171875,0,1000.0,[-1.35],0,0
136,2025-04-16,1,1000,0,3326.60009765625,0,1000.0,[-1.35],0,0
137,2025-04-17,1,1000,0,3308.699951171875,0,1000.0,[-1.35],0,0
138,2025-04-21,1,1000,0,3406.199951171875,0,1000.0,[-1.35],0,0
139,2025-04-22,1,1000,0,3400.800048828125,0,1000.0,[-1.35],0,0
140,2025-04-23,1,1000,0,3276.300048828125,0,1000.0,[-1.35],0,0
141,2025-04-24,1,1000,0,3332.0,0,1000.0,[-1.35],0,0
142,2025-04-25,1,1000,0,3282.39990234375,0,1000.0,[-1.35],0,0
143,2025-04-28,1,1000,0,3332.5,0,1000.0,[-1.35],0,0
144,2025-04-29,1,1000,0,3318.800048828125,0,1000.0,[-1.35],0,0
145,2025-04-30,1,1000,0,3305.0,0,1000.0,[-1.35],0,0
146,2025-05-01,1,1000,0,3210.0,0,1000.0,[-1.35],0,0
147,2025-05-02,1,1000,0,3231.89990234375,0,1000.0,[-1.35],0,0
148,2025-05-05,1,1000,0,3311.300048828125,0,1000.0,[-1.35],0,0
149,2025-05-06,1,1000,0,3411.39990234375,0,1000.0,[-1.35],0,0
150,2025-05-07,1,1000,0,3381.39990234375,0,1000.0,[-1.35],0,0
151,2025-05-08,1,1000,0,3296.60009765625,0,1000.0,[-1.35],0,0
152,2025-05-09,1,1000,0,3335.39990234375,0,1000.0,[-1.35],0,0
153,2025-05-12,0,1000,0,3220.0,0,1000.0,[-1.055],0,0
154,2025-05-13,1,1000,0,3240.300048828125,0,1000.0,[-1.35],0,0
155,2025-05-14,1,1000,0,3181.39990234375,0,1000.0,[-1.35],0,0
156,2025-05-15,1,1000,0,3220.699951171875,0,1000.0,[-1.35],0,0
157,2025-05-16,1,1000,0,3182.0,0,1000.0,[-1.35],0,0
158,2025-05-19,1,1000,0,3228.89990234375,0,1000.0,[-1.35],0,0
159,2025-05-20,1,1000,0,3280.300048828125,0,1000.0,[-1.35],0,0
160,2025-05-21,1,1000,0,3309.300048828125,0,1000.0,[-1.35],0,0
161,2025-05-22,1,1000,0,3292.300048828125,0,1000.0,[-1.35],0,0
162,2025-05-23,1,1000,0,3363.60009765625,0,1000.0,[-1.35],0,0
163,2025-05-27,1,1000,0,3299.10009765625,0,1000.0,[-1.35],0,0
164,2025-05-28,1,1000,0,3293.60009765625,0,1000.0,[-1.35],0,0
165,2025-05-29,1,1000,0,3317.10009765625,0,1000.0,[-1.35],0,0
166,2025-05-30,1,1000,0,3288.89990234375,0,1000.0,[-1.35],0,0
167,2025-06-02,1,1000,0,3370.60009765625,0,1000.0,[-1.35],0,0
168,2025-06-03,1,1000,0,3350.199951171875,0,1000.0,[-1.35],0,0
169,2025-06-04,1,1000,0,3373.5,0,1000.0,[-1.35],0,0
170,2025-06-05,1,1000,0,3350.699951171875,0,1000.0,[-1.35],0,0
171,2025-06-06,1,1000,0,3322.699951171875,0,1000.0,[-1.35],0,0
172,2025-06-09,1,1000,0,3332.10009765625,0,1000.0,[-1.35],0,0
173,2025-06-10,1,1000,0,3320.89990234375,0,1000.0,[-1.35],0,0
174,2025-06-11,1,1000,0,3321.300048828125,0,1000.0,[-1.35],0,0
175,2025-06-12,1,1000,0,3380.89990234375,0,1000.0,[-1.35],0,0
176,2025-06-13,1,1000,0,3431.199951171875,0,1000.0,[-1.35],0,0
177,2025-06-16,1,1000,0,3396.39990234375,0,1000.0,[-1.35],0,0
178,2025-06-17,1,1000,0,3386.60009765625,0,1000.0,[-1.35],0,0
179,2025-06-18,1,1000,0,3389.800048828125,0,1000.0,[-1.35],0,0
