Date,Close,High,Low,Open,Volume,Ticker,retorno_simple,retorno_log,SMA_20,SMA_50,RSI_14,MACD,MACD_signal
2000-08-24,31.6299991607666,32.2400016784668,31.399999618530277,31.899999618530277,72978,CL=F,-0.013104526873382372,-0.013191148777288034,,,,-0.03350427959039948,-0.0067008559180798954
2000-08-25,32.04999923706055,32.099998474121094,31.31999969482422,31.700000762939453,44601,CL=F,0.013278535802647262,0.013191148777287963,,,,-0.025867976549854177,-0.010534280044434753
2000-08-28,32.869998931884766,32.91999816894531,31.86000061035156,32.040000915527344,46770,CL=F,0.025585014488113345,0.02526319561897231,,,,0.04582275478185238,0.0007371269208226745
2000-08-29,32.720001220703125,33.029998779296875,32.560001373291016,32.81999969482422,49131,CL=F,-0.004563362216484235,-0.004573806138889695,,,,0.08950288066220935,0.01849027766910001
2000-08-30,33.400001525878906,33.400001525878906,32.099998474121094,32.75,79214,CL=F,0.020782404639567043,0.020569396625552513,,,,0.17695026425015925,0.05018227498531186
2000-08-31,33.099998474121094,33.70000076293945,32.970001220703125,33.25,56895,CL=F,-0.008982126887789654,-0.009022709383695336,,,,0.21951477701502142,0.08404877539125377
2000-09-01,33.380001068115234,33.45000076293945,32.75,33.04999923706055,45869,CL=F,0.008459293259879042,0.008423713948391828,,,,0.2726978383657652,0.12177858798615607
2000-09-05,33.79999923706055,33.9900016784668,33.41999816894531,33.95000076293945,55722,CL=F,0.012582329404012382,0.012503829684452216,,,,0.34476193878873573,0.166375258146672
2000-09-06,34.95000076293945,34.95000076293945,33.83000183105469,33.9900016784668,74692,CL=F,0.03402371455138886,0.03345771059247447,,,,0.48903151880518436,0.2309065102783745
2000-09-07,35.33000183105469,35.5,34.45000076293945,34.5,74105,CL=F,0.010872705574249464,0.010814022688970302,,,,0.626803707798139,0.3100859497823274
2000-09-08,33.70000076293945,34.779998779296875,33.400001525878906,34.54999923706055,88415,CL=F,-0.046136455806307985,-0.047234653200775654,,,,0.5975732440791717,0.36758340864169625
2000-09-11,35.099998474121094,35.849998474121094,33.75,33.79999923706055,101518,CL=F,0.04154295784827533,0.040703227002016965,,,,0.679542661213226,0.4299752591560022
2000-09-12,34.20000076293945,35.5,34.099998474121094,35.45000076293945,91911,CL=F,-0.02564096154719786,-0.025975420622755364,,,,0.6642249494010528,0.4768251972050124
2000-09-13,33.79999923706055,34.7400016784668,33.5,34.0,94630,CL=F,-0.011695950788175535,-0.01176488645993067,,,59.35828647920664,0.6127454244137027,0.5040092426467505
