Date,Close,High,Low,Open,Volume,Ticker,retorno_simple,retorno_log,SMA_20,SMA_50,RSI_14,MACD,MACD_signal
1980-12-15,0.0935753136873245,0.0940045329291232,0.0935753136873245,0.0940045329291232,175884800,AAPL,-0.0521709265068423,-0.05358109520592251,,,,-0.0004108759582552163,-8.217519165104327e-05
1980-12-16,0.0867071151733398,0.0871363288398656,0.0867071151733398,0.0871363288398656,105728000,AAPL,-0.07339754731610426,-0.07623065903148021,,,,-0.0012759954542060359,-0.0003209392441620418
1980-12-17,0.0888531804084777,0.0892823997356965,0.0888531804084777,0.0888531804084777,86441600,AAPL,0.024750739669375577,0.024449402206758418,,,,-0.0017680582832253766,-0.0006103630519747088
1980-12-18,0.0914292559027671,0.0918584695132131,0.0914292559027671,0.0914292559027671,73449600,AAPL,0.02899249618805544,0.02858016449107208,,,,-0.0019279298815368107,-0.0008738764178871292
1980-12-19,0.0970090478658676,0.0974382671470413,0.0970090478658676,0.0970090478658676,48630400,AAPL,0.06102851771028828,0.05923873741416803,,,,-0.001586103086786611,-0.0010163217516670256
1980-12-22,0.1017304584383964,0.1021604457671997,0.1017304584383964,0.1017304584383964,37363200,AAPL,0.04866979602827359,0.04752250009728763,,,,-0.0009235780812759248,-0.0009977730175888056
1980-12-23,0.1060233861207962,0.1064526054938809,0.1060233861207962,0.1060233861207962,46950400,AAPL,0.04219903997581431,0.04133294234096429,,,,-5.1524907635644435e-05,-0.0008085233955981735
1980-12-24,0.1116032153367996,0.112032434755082,0.1116032153367996,0.1116032153367996,48003200,AAPL,0.052628287212465485,0.051290167234503206,,,,0.001077409395582929,-0.000431336837361953
1980-12-26,0.1219051480293273,0.1223343673330692,0.1219051480293273,0.1219051480293273,55574400,AAPL,0.09230856531721066,0.08829340637942501,,,,0.002771430510094458,0.00020921663212932927
1980-12-29,0.1236220598220825,0.1240512792856761,0.1236220598220825,0.1236220598220825,93161600,AAPL,0.014083997439896079,0.013985739450066701,,,,0.0042040334008279084,0.0010081799858690451
1980-12-30,0.1206175163388252,0.1210467242330369,0.1206175163388252,0.1210467242330369,68880000,AAPL,-0.02430426646814865,-0.024604489603168363,,,,0.005038855178084847,0.0018143150243122056
1980-12-31,0.1171837300062179,0.1176129491631989,0.1171837300062179,0.1176129491631989,35750400,AAPL,-0.02846838864565482,-0.02888147198650534,,,,0.005361574695806531,0.002523766958611071
1981-01-02,0.1184713989496231,0.1193298374297674,0.1184713989496231,0.1184713989496231,21660800,AAPL,0.010988461822617035,0.010928527334848717,,,,0.005656037086135823,0.0031502209841160213
1981-01-05,0.1158960983157157,0.1163253060636794,0.1158960983157157,0.1163253060636794,35728000,AAPL,-0.02173774140206164,-0.021977486819668532,,,64.49324033670769,0.005616847887408197,0.0036435463647744564
1981-01-06,0.1107447370886802,0.1111739563542132,0.1107447370886802,0.1111739563542132,45158400,AAPL,-0.044448098787610135,-0.045466198396685295,,,64.49243726334012,0.005111199637958849,0.003937077019411335
1981-01-07,0.1060233861207962,0.1064526054938809,0.1060233861207962,0.1064526054938809,55686400,AAPL,-0.04263273444862048,-0.043568193592816294,,,66.91769496303354,0.004280157204194862,0.004005693056368041
1981-01-08,0.103877268731594,0.104306476463108,0.103877268731594,0.104306476463108,39827200,AAPL,-0.020241924614226692,-0.020449599644173557,,,63.15847721530067,0.003409078614452582,0.003886370167984949
1981-01-09,0.1094571352005004,0.1098863546403231,0.1094571352005004,0.1094571352005004,21504000,AAPL,0.05371595284550734,0.052322919345036835,,,65.00003285591411,0.0031328772882202316,0.0037356715920320058
1981-01-12,0.1085987016558647,0.1094571290250269,0.1085987016558647,0.1094571290250269,23699200,AAPL,-0.007842645827183858,-0.007873561118506381,0.10660270452499385,,60.465371310346335,0.0028122989032727252,0.00355099705428015
1981-01-13,0.104735679924488,0.1051648990535746,0.104735679924488,0.1051648990535746,23049600,AAPL,-0.03557152776667738,-0.03621960984949446,0.10690319165587421,,52.75642380126991,0.002220923233893224,0.003284982290202765
1981-01-14,0.1051649376749992,0.1055941569617149,0.1051649376749992,0.1051649376749992,14291200,AAPL,0.004098486311643557,0.00409011039454189,0.10748267285525795,,49.152557830964604,0.001766527835031062,0.0029812913991684245
1981-01-15,0.1073110401630401,0.1081694674145462,0.1073110401630401,0.1073110401630401,14067200,AAPL,0.020407015260858197,0.020201582272527618,0.10851286910474296,,45.454711860705174,0.0015615877314354015,0.00269735066562182
1981-01-16,0.1064525917172432,0.1068818110347802,0.1064525917172432,0.1068818110347802,13395200,AAPL,-0.007999628411882398,-0.008031797112538446,0.10939283967018124,,29.545051526768603,0.0013147460337235573,0.0024208297392421677
1981-01-19,0.1128908768296241,0.1133200963037972,0.1128908768296241,0.1128908768296241,41574400,AAPL,0.06048030403507809,0.05872192251168614,0.11046592071652409,,37.37316089544681,0.0016199640740113402,0.0022606566061960025
1981-01-20,0.1094571352005004,0.1098863546403231,0.1094571352005004,0.1098863546403231,30083200,AAPL,-0.030416466994989677,-0.030888647098216492,0.11108832508325572,,36.99945478149335,0.0015667171770530341,0.002121868720367409
1981-01-21,0.1116032153367996,0.1124616427113136,0.1116032153367996,0.1116032153367996,15904000,AAPL,0.019606580533722662,0.01941684753363978,0.11158196292817588,,43.29829496650065,0.0016783424717670692,0.002033163470647341
1981-01-22,0.1128908768296241,0.1137493157779702,0.1128908768296241,0.1128908768296241,35548800,AAPL,0.011537852999472964,0.011471799564576663,0.11192533746361728,,43.298284819741106,0.001849391212389223,0.0019964090189957175
1981-01-23,0.112461619079113,0.1133200577352893,0.112461619079113,0.1128908384072011,11222400,AAPL,-0.0038024131140281803,-0.003809660664727631,0.11196825765073296,,45.65134538412521,0.0019280852916120916,0.0019827442735189924
1981-01-26,0.1107447370886802,0.1111739563542132,0.1107447370886802,0.1111739563542132,24640000,AAPL,-0.015266381584147726,-0.0153841125415359,0.1114102371037006,,50.0,0.001830808467930392,0.0019523571124012724
1981-01-27,0.1098863631486892,0.1107447906327501,0.1098863631486892,0.1107447906327501,23699200,AAPL,-0.007750923091755069,-0.007781117620987436,0.11072345227003093,,55.99998981640354,0.0016652562437026452,0.001894936938661547
