Date,Close,High,Low,Open,Volume,Ticker,retorno_simple,retorno_log,SMA_20,SMA_50,RSI_14,MACD,MACD_signal
1986-03-14,0.0618392676115036,0.0629060115873373,0.0597070059285612,0.0597070059285612,308160000,MSFT,0.0357114624394963,0.03508859388706844,,,,0.00017009208514820462,3.401841702964093e-05
1986-03-17,0.0629060640931129,0.0634391299587823,0.0618393192268997,0.0618393192268997,133171200,MSFT,0.01725111766056653,0.017104006606914714,,,,0.0003865173175135045,0.00010451819712641364
1986-03-18,0.0613062232732772,0.0634390988240537,0.0607731576692265,0.062906033220003,67766400,MSFT,-0.025432219340056572,-0.02576120815885738,,,,0.00042405386074714085,0.00016842532985055907
1986-03-19,0.0602401047945022,0.0618393019445805,0.0597070390778094,0.0613062362278878,47894400,MSFT,-0.017390053111291714,-0.017543036269406505,,,,0.0003635838224011617,0.0002074570283606796
1986-03-20,0.0586408898234367,0.0602400864875186,0.0581078242687427,0.0602400864875186,58435200,MSFT,-0.026547347095774887,-0.026906091301056454,,,,0.0001844909021031932,0.00020286380310918233
1986-03-21,0.0570417009294033,0.0597070290659361,0.0559755696747901,0.0586408978113229,59990400,MSFT,-0.02727088382949916,-0.027649636203753544,,,,-8.549714839049816e-05,0.00014519161280924625
1986-03-24,0.0554424971342086,0.0570416938167202,0.0549094315733715,0.0570416938167202,65289600,MSFT,-0.028035696151030298,-0.028436199631272915,,,,-0.0004236237340248458,3.142854344242783e-05
1986-03-25,0.056508645415306,0.056508645415306,0.0549094482471821,0.0554425139698901,32083200,MSFT,0.019229802700202914,0.019047246676104312,,,,-0.0005986612389895715,-9.458941304397204e-05
1986-03-26,0.0581078082323074,0.0586408736398874,0.0559755466019873,0.0565086120095673,22752000,MSFT,0.028299436400367917,0.0279064051641364,,,,-0.0006014079912212006,-0.00019595312867941777
1986-03-27,0.0591739453375339,0.0591739453375339,0.0581078144090464,0.0581078144090464,16848000,MSFT,0.018347570449813277,0.01818128465949909,,,,-0.0005116583785501824,-0.0002590941786535707
1986-03-31,0.0586408898234367,0.0591739553781307,0.0575747587140487,0.0591739553781307,12873600,MSFT,-0.009008280773854072,-0.009049100664713386,,,,-0.00047803381272679135,-0.00030288210546821487
1986-04-01,0.0581078082323074,0.0586408736398874,0.0581078082323074,0.0586408736398874,11088000,MSFT,-0.009090612245727714,-0.009132183994785733,,,,-0.0004887671281093575,-0.0003400591099964434
1986-04-02,0.0586408898234367,0.0597070209328246,0.0581078242687427,0.0581078242687427,27014400,MSFT,0.00917400960982917,0.009132183994785653,,,,-0.00044908139781348055,-0.00036186356755985087
