Date,Close,High,Low,Open,Volume,Ticker,retorno_simple,retorno_log,SMA_20,SMA_50,RSI_14,MACD,MACD_signal
2010-06-30,1.5886670351028442,2.0280001163482666,1.553333044052124,1.7193330526351929,257806500,TSLA,-0.0025114782580187844,-0.0025146373099075984,,,,-0.0003190842109528358,-6.381684219056716e-05
2010-07-01,1.4639999866485596,1.7280000448226929,1.3513330221176147,1.6666669845581057,123282000,TSLA,-0.07847273575876412,-0.08172291550447511,,,,-0.01051039241006424,-0.0021531319557653015
2010-07-02,1.2799999713897705,1.5399999618530271,1.24733304977417,1.5333329439163208,77097000,TSLA,-0.12568307167816883,-0.13431235083949972,,,,-0.03305332292961283,-0.008333170150534808
2010-07-06,1.0740000009536743,1.3333330154418943,1.0553330183029177,1.3333330154418943,103003500,TSLA,-0.1609374805004331,-0.17547005860514583,,,,-0.0667715331101486,-0.020020842742457568
2010-07-07,1.053333044052124,1.108667016029358,0.9986670017242432,1.0933330059051514,103825500,TSLA,-0.01924297661377916,-0.019430532678024044,,,,-0.09407665123108955,-0.03483200444018397
2010-07-08,1.1640000343322754,1.1679999828338623,1.037999987602234,1.0759999752044678,115671000,TSLA,0.10506362722128282,0.09990291450771378,,,,-0.10556931547750015,-0.04897946664764721
2010-07-09,1.159999966621399,1.1933330297470093,1.1033329963684082,1.1720000505447388,60759000,TSLA,-0.0034364841863351314,-0.003442402460710787,,,,-0.11368956420045584,-0.061921486158208944
2010-07-12,1.136667013168335,1.2046669721603394,1.1333329677581787,1.196666955947876,33037500,TSLA,-0.02011461562453598,-0.02031966887617015,,,,-0.12061729308563196,-0.07366064754369356
2010-07-13,1.2093329429626465,1.2426669597625732,1.126667022705078,1.1593329906463623,40201500,TSLA,0.0639289510054164,0.061968613319029066,,,,-0.11887373250682898,-0.08270326453632065
2010-07-14,1.3226670026779177,1.3433330059051514,1.184000015258789,1.1959999799728394,62928000,TSLA,0.09371617665324106,0.08958123400877309,,,,-0.10711211495347905,-0.08758503461975234
2010-07-15,1.3259999752044678,1.4333330392837524,1.2666670083999634,1.329332947731018,56097000,TSLA,0.0025198878627819,0.002516718268925495,,,,-0.09641064339299898,-0.08935015637440168
2010-07-16,1.3760000467300415,1.4199999570846558,1.3366669416427612,1.3799999952316284,39319500,TSLA,0.037707445294532294,0.03701390040776307,,,,-0.08293899309265695,-0.08806792371805273
2010-07-19,1.4606670141220093,1.4833329916000366,1.3946670293807983,1.4246670007705688,37297500,TSLA,0.061531224212653335,0.05971241690769228,,,,-0.064685047531575,-0.08339134848075719
2010-07-20,1.3533329963684082,1.4566669464111328,1.3366669416427612,1.4566669464111328,27379500,TSLA,-0.07348287920236107,-0.07632275442299001,,,39.206236953882936,-0.05820862951925876,-0.0783548046884575
2010-07-21,1.3480000495910645,1.3933329582214355,1.2999999523162842,1.3773330450057983,18787500,TSLA,-0.0039406020481688175,-0.003948386677901586,,,39.159154250564605,-0.05289658689333754,-0.07326316112943351
2010-07-22,1.399999976158142,1.4166669845581057,1.3580000400543213,1.3666670322418213,14367000,TSLA,0.03857561176118107,0.03785017031257625,,,46.915168114319506,-0.04398377773783935,-0.06740728445111469
2010-07-23,1.4193329811096191,1.4373329877853394,1.4040000438690186,1.4126670360565186,9804000,TSLA,0.01380928948622584,0.013714810050456133,,,57.98317318857011,-0.03495733395620193,-0.06091729435213214
2010-07-26,1.3966670036315918,1.4333330392837524,1.3533329963684082,1.4333330392837524,13833000,TSLA,-0.015969457329390924,-0.016098343112193245,,,73.40429634505095,-0.029295071829733565,-0.054592849847652426
2010-07-27,1.3700000047683716,1.4119999408721924,1.3506669998168943,1.3940000534057615,9295500,TSLA,-0.019093312001988383,-0.01927794320898038,1.3247667014598847,,72.77088914128967,-0.026652261562133628,-0.04900473219054867
2010-07-28,1.3813329935073853,1.3933329582214355,1.3673330545425415,1.3700000047683716,7008000,TSLA,0.008272254525232503,0.008238226955451972,1.3142000019550324,,68.23266496666434,-0.023373898158911777,-0.04387856538422129
2010-07-29,1.3566670417785645,1.3919999599456787,1.3333330154418943,1.3846670389175415,9240000,TSLA,-0.017856629679271374,-0.018017982994436584,1.3026000022888184,,65.94602818232272,-0.022506664882232075,-0.039604185283823444
2010-07-30,1.329332947731018,1.3626669645309448,1.303333044052124,1.3466670513153076,6403500,TSLA,-0.020147975299607768,-0.020353713922124282,1.2958666503429412,,65.5209052183194,-0.02375121993270346,-0.036433592213599444
2010-08-02,1.3946670293807983,1.3980000019073486,1.3553329706192017,1.3666670322418213,10771500,TSLA,0.049148019509556384,0.04797842480726451,1.3016000032424926,,65.10873915140061,-0.01924379392972586,-0.03299563255682473
2010-08-03,1.463333010673523,1.463333010673523,1.3880000114440918,1.399999976158142,18457500,TSLA,0.049234677414874195,0.04806101975573991,1.3210666537284852,,62.36806953669315,-0.010015404178346898,-0.028399586881129164
