Ticker,Fecha inicial,Fecha final,Retorno total (%),Retorno medio diario (%),Volatilidad diaria (%),Precio máximo,Precio mínimo,Drawdown máximo (%),Volumen promedio,Volumen máximo,RSI promedio,RSI máximo,RSI mínimo
TSLA,2010-06-30,2025-08-27,21905.870228237214,0.2077640469832106,3.6538601092816667,479.8599853515625,1.053333044052124,-73.63221744219119,96952888.19874148,914082000,53.14441569730505,97.52993259669202,5.139218217411539
