Ticker,Fecha inicial,Fecha final,Retorno total (%),Retorno medio diario (%),Volatilidad diaria (%),Precio máximo,Precio mínimo,Drawdown máximo (%),Volumen promedio,Volumen máximo,RSI promedio,RSI máximo,RSI mínimo
AAPL,1980-12-15,2025-08-27,246214.9696332632,0.10793576050885656,2.7726436494351026,258.7355041503906,0.0377733558416366,-81.80144592300067,311732098.2580101,7421640800,53.33448203403074,97.86460501131124,2.8982782004116387
