Ticker,Fecha inicial,Fecha final,Retorno total (%),Retorno medio diario (%),Volatilidad diaria (%),Precio máximo,Precio mínimo,Drawdown máximo (%),Volumen promedio,Volumen máximo,RSI promedio,RSI máximo,RSI mínimo
AAPL,1980-12-15,2025-05-06,212039.2776412629,0.10727458669446052,2.7794585936440597,258.7355041503906,0.0377733558416366,-81.80144592300067,313526491.9092859,7421640800.0,53.316560869081265,97.86460501131124,2.8982782004116387
